rootfolder,file,relativepath,deleteflag,array,camera,site,classifier,snow,species,total,male,female,unknownsex,adult,yly,yoy,unknownage,group_count,g_male,g_female,g_unknownsex,g_adult,g_yly,g_yoy,gunknownage,event,empty,coatcolour,leftantler,rightantler,lcount,rcount,cameramalfunction,otherspecify,comments,noteworthy,datetime,folder,imagequality,month,year
NA,IMG_0339.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-05T11:09:48Z,101RECNX,Ok,10,2021
NA,IMG_0340.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-05T11:09:53Z,101RECNX,Ok,10,2021
NA,IMG_0341.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-05T11:10:28Z,101RECNX,Ok,10,2021
NA,IMG_0342.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-05T11:10:31Z,101RECNX,Ok,10,2021
NA,IMG_0343.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-05T11:10:32Z,101RECNX,Ok,10,2021
NA,IMG_0344.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,End,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-05T11:10:40Z,101RECNX,Ok,10,2021
NA,IMG_0345.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-05T12:00:00Z,101RECNX,Ok,10,2021
NA,IMG_0346.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-06T12:00:00Z,101RECNX,Ok,10,2021
NA,IMG_0347.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Start,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-07T08:42:31Z,101RECNX,Ok,10,2021
NA,IMG_0348.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-07T08:42:37Z,101RECNX,Ok,10,2021
NA,IMG_0349.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-07T08:42:40Z,101RECNX,Ok,10,2021
NA,IMG_0350.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,End,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-07T08:42:43Z,101RECNX,Ok,10,2021
NA,IMG_0351.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-07T12:00:00Z,101RECNX,Ok,10,2021
NA,IMG_0352.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-08T12:00:00Z,101RECNX,Ok,10,2021
NA,IMG_0353.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-09T12:00:00Z,101RECNX,Ok,10,2021
NA,IMG_0354.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-10T12:00:00Z,101RECNX,Ok,10,2021
NA,IMG_0355.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Start,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-10T18:34:28Z,101RECNX,Ok,10,2021
NA,IMG_0356.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-10T18:35:08Z,101RECNX,Ok,10,2021
NA,IMG_0357.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-10T18:35:10Z,101RECNX,Ok,10,2021
NA,IMG_0358.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,End,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-10T18:35:14Z,101RECNX,Ok,10,2021
NA,IMG_0359.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-11T12:00:00Z,101RECNX,Ok,10,2021
NA,IMG_0360.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T04:16:01Z,101RECNX,Ok,10,2021
NA,IMG_0361.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T12:00:00Z,101RECNX,Ok,10,2021
NA,IMG_0362.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Start,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T19:09:09Z,101RECNX,Ok,10,2021
NA,IMG_0363.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T19:09:10Z,101RECNX,Ok,10,2021
NA,IMG_0364.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T19:09:11Z,101RECNX,Ok,10,2021
NA,IMG_0365.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T19:09:44Z,101RECNX,Ok,10,2021
NA,IMG_0366.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T19:09:57Z,101RECNX,Ok,10,2021
NA,IMG_0367.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T19:10:23Z,101RECNX,Ok,10,2021
NA,IMG_0368.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T19:10:25Z,101RECNX,Ok,10,2021
NA,IMG_0369.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T19:10:29Z,101RECNX,Ok,10,2021
NA,IMG_0370.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T19:10:32Z,101RECNX,Ok,10,2021
NA,IMG_0371.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T19:10:37Z,101RECNX,Ok,10,2021
NA,IMG_0372.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T19:10:39Z,101RECNX,Ok,10,2021
NA,IMG_0373.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T19:10:40Z,101RECNX,Ok,10,2021
NA,IMG_0374.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T19:10:42Z,101RECNX,Ok,10,2021
NA,IMG_0375.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T19:10:43Z,101RECNX,Ok,10,2021
NA,IMG_0376.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,End,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T19:10:44Z,101RECNX,Ok,10,2021
NA,IMG_0377.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Start,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T21:22:10Z,101RECNX,Ok,10,2021
NA,IMG_0378.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T21:22:11Z,101RECNX,Ok,10,2021
NA,IMG_0379.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,End,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T21:22:15Z,101RECNX,Ok,10,2021
NA,IMG_0380.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Start,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T21:23:19Z,101RECNX,Ok,10,2021
NA,IMG_0381.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T21:23:49Z,101RECNX,Ok,10,2021
NA,IMG_0382.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T21:23:51Z,101RECNX,Ok,10,2021
NA,IMG_0383.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T21:24:05Z,101RECNX,Ok,10,2021
NA,IMG_0384.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T21:24:07Z,101RECNX,Ok,10,2021
NA,IMG_0385.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T21:24:11Z,101RECNX,Ok,10,2021
NA,IMG_0386.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T21:24:15Z,101RECNX,Ok,10,2021
NA,IMG_0387.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,End,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-12T21:24:16Z,101RECNX,Ok,10,2021
NA,IMG_0388.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-13T12:00:00Z,101RECNX,Ok,10,2021
NA,IMG_0389.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-14T12:00:00Z,101RECNX,Ok,10,2021
NA,IMG_0390.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-15T12:00:00Z,101RECNX,Ok,10,2021
NA,IMG_0391.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-16T12:00:00Z,101RECNX,Ok,10,2021
NA,IMG_0392.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-17T11:34:16Z,101RECNX,Ok,10,2021
NA,IMG_0393.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Start,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-17T11:39:22Z,101RECNX,Ok,10,2021
NA,IMG_0394.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-17T11:39:24Z,101RECNX,Ok,10,2021
NA,IMG_0395.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-17T11:39:30Z,101RECNX,Ok,10,2021
NA,IMG_0396.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-17T11:39:45Z,101RECNX,Ok,10,2021
NA,IMG_0397.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-17T11:39:47Z,101RECNX,Ok,10,2021
NA,IMG_0398.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-17T11:39:49Z,101RECNX,Ok,10,2021
NA,IMG_0399.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-17T11:39:58Z,101RECNX,Ok,10,2021
NA,IMG_0400.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,End,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-17T11:40:00Z,101RECNX,Ok,10,2021
NA,IMG_0401.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-17T12:00:00Z,101RECNX,Ok,10,2021
NA,IMG_0402.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Snowshoe hare,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-17T20:54:51Z,101RECNX,Ok,10,2021
NA,IMG_0403.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Snowshoe hare,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-17T21:33:13Z,101RECNX,Ok,10,2021
NA,IMG_0404.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Start,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T06:49:45Z,101RECNX,Ok,10,2021
NA,IMG_0405.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T06:49:56Z,101RECNX,Ok,10,2021
NA,IMG_0406.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,End,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T06:49:58Z,101RECNX,Ok,10,2021
NA,IMG_0407.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Start,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T07:34:15Z,101RECNX,Ok,10,2021
NA,IMG_0408.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T07:34:18Z,101RECNX,Ok,10,2021
NA,IMG_0409.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T07:34:20Z,101RECNX,Ok,10,2021
NA,IMG_0410.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T07:34:22Z,101RECNX,Ok,10,2021
NA,IMG_0411.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T07:34:23Z,101RECNX,Ok,10,2021
NA,IMG_0412.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T07:34:26Z,101RECNX,Ok,10,2021
NA,IMG_0413.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T07:34:30Z,101RECNX,Ok,10,2021
NA,IMG_0414.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,End,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T07:35:03Z,101RECNX,Ok,10,2021
NA,IMG_0415.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Start,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T08:06:00Z,101RECNX,Ok,10,2021
NA,IMG_0416.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T08:06:08Z,101RECNX,Ok,10,2021
NA,IMG_0417.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T08:06:10Z,101RECNX,Ok,10,2021
NA,IMG_0418.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T08:06:16Z,101RECNX,Ok,10,2021
NA,IMG_0419.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,End,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T08:06:17Z,101RECNX,Ok,10,2021
NA,IMG_0420.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Start,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T11:45:07Z,101RECNX,Ok,10,2021
NA,IMG_0421.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T11:45:21Z,101RECNX,Ok,10,2021
NA,IMG_0422.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T11:45:25Z,101RECNX,Ok,10,2021
NA,IMG_0423.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T11:45:33Z,101RECNX,Ok,10,2021
NA,IMG_0424.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T11:46:07Z,101RECNX,Ok,10,2021
NA,IMG_0425.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,Coyote,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T11:46:12Z,101RECNX,Ok,10,2021
NA,IMG_0426.JPG,NA,FALSE,LU3,10,LU3_10,RS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2021-10-18T12:00:00Z,101RECNX,Ok,10,2021
