Site,BUFF_DIST,VEGETATED-EDGE-ROADS,HARVEST-AREA,ROAD-GRAVEL-1L,CONVENTIONAL-SEISMIC,TAME_PASTURE,PIPELINE,ROAD-GRAVEL-2L,TRAIL,WELL-BITUMEN,ROUGH_PASTURE,WELL-ABAND,ROAD-UNCLASSIFIED,CROP,LOW-IMPACT-SEISMIC,CLEARING-UNKNOWN,CULTIVATION_ABANDONED,ROAD-PAVED-UNDIV-2L,ROAD-UNIMPROVED,TRUCK-TRAIL,DUGOUT,ROAD-PAVED-UNDIV-1L,WELL-GAS,VEGETATED-EDGE-RAILWAYS,HARVEST-AREA-WHITE-ZONE,COUNTRY-RESIDENCE,BORROWPIT-DRY,RURAL-RESIDENCE,BORROWPIT-WET,BORROWPITS,GRVL-SAND-PIT,RIS-RECLAIMED-TEMP,RIS-CLEARING-UNKNOWN,RIS-DRAINAGE,RIS-MINES-OILSANDS,RIS-OVERBURDEN-DUMP,RIS-FACILITY-OPERATIONS,TRANSMISSION-LINE,RIS-TAILING-POND,CLEARING-WELLPAD-UNCONFIRMED,MINES-OILSANDS,RIS-SOIL-REPLACED,ROAD-PAVED-1L,RIS-OILSANDS-RMS,RIS-FACILITY-UNKNOWN,RIS-BORROWPITS,RIS-TRANSMISSION-LINE,RIS-SOIL-SALVAGED,RIS-ROAD,RIS-PLANT,URBAN-RESIDENCE,FACILITY-OTHER,AIRP-RUNWAY,RUNWAY,RIS-RECLAIMED-PERMANENT,URBAN-INDUSTRIAL,LAGOON,FACILITY-UNKNOWN,RESIDENCE_CLEARING,WELL-CASED,ROAD-UNPAVED-2L,ROAD-PAVED-3L,SURROUNDING-VEG,RLWY-SGL-TRACK,ROAD-WINTER,SUMP,GREENSPACE,ROAD-PAVED-2L,WELL-OTHER,CANAL,RESERVOIR,WELL_CLEARED_NOT_CONFIRMED,MISC-OIL-GAS-FACILITY,CAMP-INDUSTRIAL,RIS-CAMP-INDUSTRIAL,OIL-GAS-PLANT,WELL-UNKNOWN,RIS-UTILITIES,CFO,RECREATION,CAMPGROUND,PEAT,GOLFCOURSE,LANDFILL,TRANSFER_STATION,MILL,ROAD-PAVED-DIV,RLWY-SPUR,WELL_CLEARED_NOT_DRILLED,OPEN-PIT-MINE,WELL-OIL,ROAD-PAVED-4L,MINES-PITLAKE,RIS-RECLAIMED-CERTIFIED,RIS-WINDROW,TAILING-POND,RLWY-MLT-TRACK,RLWY-DBL-TRACK,RIS-WASTE,INTERCHANGE-RAMP,ROAD-PAVED-5L,RIS-AIRP-RUNWAY,FRUIT-VEGETABLES,ROAD-UNPAVED-1L,RIS-RECLAIM-READY,RIS-TANK-FARM
LU01_77,4000,0.013898486,0.027457704,0.00516425,0.007615232,0,0.013249833,0,0.00107392,0.018685045,0,0.011027973,4.22E-05,0,0.000877417,0.007538886,0,0,0.001173632,0.000310557,0,0,0.000393999,0,0,0,0.000961706,0,0.002272432,0.000796629,0.003990353,0,0,0,0,0,0,0.002959672,0,0.000566874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29E-05,0,0,0,0,0,0,0,0,0,0,0,0.000985957,0,0,0.002737826,0.000853508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00370879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_32,4000,0.014606799,0.014368925,0.004794782,0.009983415,0,0.027782552,0,0.001099485,0.011981896,0,0.009528103,0,0,0.001196018,0.00087157,0,0,0.001512811,0.000137634,0,0.000387157,0.000325311,0,0,0,0.001185984,0,0.000800444,0.000891301,0.01031671,0,0,0,0,0,0,0.007610432,0,0.000750605,0,0,0,0,0,0,0,0,0,0,0,0.000589938,0,0,0,0,0,0.00018173,0,0.000270965,0,0,0,0,0,7.97E-05,0,0,0.000709001,0,0,0.002282136,0.007143411,0.000684727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001635934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_36,4000,0.01401287,0.024131138,0.004237553,0.010335967,0,0.010081134,0,0.001054824,0.009793819,0,0.009953827,0,0,0.001244858,0.003806708,0,0,0.001759264,0.000252864,0,0,0.000393999,0,0,0,0.000858071,0,0.000503986,0.001141435,0.010122669,0,0,0,0,0,0,0.002917123,0,0.00060439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97E-05,0,0,0.000237826,0,0,0.002737826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005344724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_84,4000,0.013093592,0.030872678,0.003714701,0.011539949,0,0.012629321,0,0.000891562,0.006177511,0,0.008699186,0,0,0.001382693,0.003806708,0,0,0.001841266,0.00027383,0,0,0.000697328,0,0,0,0.001198127,0,0.000503986,0.000891301,0.00991043,0,0,0,0,0,0,0.004113315,0,0.000769808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90E-05,0,0,0.000107376,0,0,0.002282136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003949267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_25,4000,0.013873253,0.032448657,0.005528844,0.006709069,0,0.018509975,0,0.001160988,0.018757062,0,0.009946672,4.22E-05,0,2.56E-05,0.007720346,0,0,0.001146233,0.00036385,0,0,0.000711613,0,0,0,0.000961706,0,0.002272432,0.000342055,8.24E-06,0,0,0,0,0,0,0.007304607,0,0.000337769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29E-05,0,0,0,0,0,0,0,0,0.000118578,0,0,0.001255952,0,0,0.002737826,0.002532135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00370879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_83,4000,0.013100146,0.01947941,0.003899117,0.010074472,0,0.019876201,0,0.001020028,0.007585892,0,0.010180741,0,0,0.001241696,0.003806708,0,0,0.001731396,0.000233203,0,0,0.00045014,0,0,0,0.001417275,0,8.83E-05,0.000891301,0.010122669,0,0,0,0,0,0,0.004515382,0,0.000750605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97E-05,0,0,0,0,0,0.002282136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005344724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_80,4000,0.013853647,0.022875196,0.004470575,0.008833598,0,0.012551058,0,0.000939631,0.013992989,0,0.010375307,0,0,0.001111407,0.005493374,0,0,0.001660119,0.000177607,0,0,0.000545808,0,0,0,0.000669794,0,0.000984492,0.001141435,0.009708428,0,0,0,0,0,0,0.00156482,0,0.000615632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29E-05,0,0,0,0,0,0,0,0,0,0,0,0.000985957,0,0,0.002737826,0.000143675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004590724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_70,4000,0.017705164,0.00341117,0.006808213,0.006961575,0,0.022817307,0.001755797,0.001530092,0.017114118,0.000239098,0.015209541,0,0,0.000462758,0.005841931,0,0,0.001429829,0.000313153,0,0,0.00031061,0,0,0,0.004166976,0,0.000522929,0,0.001351111,0,0,0,0,0,0,0.01395571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003926116,0,0,0,0,0.001410511,0,0,0.000373587,0,0,0,0,0,0.000351107,0,0,0.003563931,0,0,0,0.017581267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_48,4000,0.025707935,0.023746397,0.011257263,0.005074691,0,0.034873573,0.000995781,0.001333617,0.031250191,0.000393091,0.023093378,0,0,0.007819389,0.021391459,0,0.000848083,0.00163311,0.000139566,0,0.000744921,0.000374497,0,0,0,0.005166414,0,0.001640103,0.000962773,0.002292497,0,0,0,0,0,0,0.000870073,0,0.000918104,0,0,0,0,0,0,0,0,0,0,0,0.004147953,0,0,0,0,0.001118316,0.000706276,0,0.000161143,0,0,0,0,0,0.001967829,0,0,0.003454176,0,0,0.000159324,0.014357612,0,0,0.001350987,1.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.007283916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_45,4000,0.014887743,0.035139929,0.006926039,0.005648994,0,0.02253662,0.000579907,0.001357825,0.022226006,0.000393091,0.02013004,0,0,0.003896735,0.010798652,0,0,0.001105374,0.000139566,0,0.000588902,0.00021351,0,0,0.001324892,0.003485288,0,0.00136339,0.000764194,0.00354286,0,0,0,0,0,0,0,0,0.000918104,0,0,0,0,0,0,0,0,0,0,0,0.001468111,0,0,0,0,0.001118316,5.74E-05,0,0.000161143,0,0,0,0,0,0.002134056,0,0,0.002244056,0,0,0,0.014996287,0,0,0.0001558,2.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.008476511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_11,4000,0.033851727,0.00210664,0.008882211,0.004248822,0,0.034068098,0.004664152,0.001965675,0.039211429,0.001585104,0.016995628,0,0,0.004013805,0.023998311,0,0.002944328,0.001726396,0.000200027,0,0.00051584,0.000482347,0,0,0,0.00400415,0,0.002541045,0.001856833,0,0,0,0,0,0,0,0.007537987,0,0.000443323,0,0,0,0,0,0,0,0,0,0,0,0.006597144,0,0,0,0,0.000780004,0.000176456,0,0.000102386,0,0,0,0,0,0.000631648,0,0,0.002028712,0,0,0.000159324,0.008823905,0,0,0.008022996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_40,4000,0.011208777,0.006942375,0.005538636,0.007787984,0.009635483,0.017919825,0.001003285,0.002284595,0.012906986,0.002426662,0.015434655,0,0,7.25E-05,0.003506378,0,0,0.002132639,0.000331115,0,0,0.000151544,0,0.000329002,0,0.001434821,0,0,0,0.001351111,0,0,0,0,0,0,5.51E-05,0,0.000159075,0,0,0,0,0,0,0,0,0,0,0,0.000320254,0,0,0,0,0.000578487,0,0,0.001448878,0,0,0,0,0,0.000711677,0,0,0.00684754,0,0,0,0.003646842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_06,4000,0.010993714,0.005256303,0.00599193,0.005951526,0.028616176,0.013880756,0.000447501,0.002397011,0.011073421,0.016967576,0.007287107,8.15E-06,0,1.40E-05,0.003360249,0.001662825,0,0.002599524,0.000463706,0,0,0.000188384,0,0.023566989,0,0,0.001336858,0,8.19E-05,0.011742489,0,0,0,0,0,0,0,0,0.000159075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000578487,0,0,0.00069712,0,0,0,0,0,0.000643547,0,0,0.005846671,0,0,0,0.003646842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002107613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_10,4000,0.008825463,0.005256303,0.004793214,0.008073109,0.017704914,0.016363886,0.000298662,0.001970152,0.011877128,0.01050234,0.010768379,0,0,0,0.002260373,0,0,0.001736541,0.000158049,0,0,0.000469658,0,0.023250695,0,0.001174613,0.000213134,0,0,0.001351111,0,0,0,0,0,0,0.007239302,0,0.000159075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000578487,0,0,0.000435444,0,0,0,0,0,0.000652482,0,0,0.005474184,0,0,0,0.003646842,0,0,0,2.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_43,4000,0.034497537,0.00341117,0.010870258,0.003877529,0,0.033682494,0.003854459,0.001571259,0.04351915,0.000141032,0.012244656,0,0,0.004027918,0.017260341,0,0.002268656,0.00146808,0.000549122,0,0.00033526,0,0,0,0,0.009529112,0,0.002326734,0.000311545,0,0,0,0,0,0,0,0.010173739,0,0.00073392,0,0,0,0,0,0,0,0,0,0,0,0.006554992,0,0,0,0,0.001547276,0,0,0,0,0,0,0,0,6.81E-05,0,0,0.00133147,0,0,0.000159324,0.017838546,0,0,0.008022996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_71,4000,0.035267241,0.009791648,0.014453473,0.003935496,0,0.038237794,0.002684746,0.000668684,0.045091911,0,0.0113578,0,0,0.005431754,0.019650979,0,0.001651633,0.000824264,0.001407734,0,0,0,0,0,0,0.012832354,0,0.001669198,0.000121027,0,0,0,0,0,0,0,0.008385345,0,0.002006327,0,0,0,0,0,0,0,0,0,0,0,0.004586112,0,0,0,0,0.001921192,0,0,0,0,0,0,0,0,0.000681637,0,0,0.001556188,0,0,0.000220442,0.0180675,0,0,0.007142819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_22,4000,0.025303305,0.017886978,0.011729701,0.004839426,0,0.030814973,0.000384478,0.00093148,0.036844778,0,0.011609104,4.22E-05,0,0.005216286,0.016642757,0,0.002511708,0.000292279,0.001341665,0,0,0,0,0,0,0.009924477,0,0.002764566,0.000121027,0.000762599,0,0,0,0,0,0,5.95E-05,0,0.00215687,0,0,0,0,0,0,0,0,0,0,0,0.003679119,0,0,0,0,0.000435982,0.000647752,0,0,0,0,0,0,0,0.000108977,0,0,0.001030233,0,0,0.000220442,0.003901524,0,0,0.000359244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_60,4000,0.01432149,0.03175798,0.006123245,0.006896222,0,0.013898279,0,0.000963695,0.01930273,0,0.010176434,4.22E-05,0,0.000512899,0.007914927,0,0,0.001028566,0.000364074,0,0,0.000581099,0,0,0,0.003639428,0,0.002272432,0.000342055,0,0,0,0,0,0,0,0.003452719,0,0.000678087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000997805,0,0,0.001755768,0.001983775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00370879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_78,4000,0.009986051,0.03398763,0.001114307,0.01116208,0,0.021406055,0.001318123,0.001439186,0.003319094,0,0.00834049,0,0,0.002091932,0.003019683,0,0.003033518,0.000812906,0,0,0,0.001507536,0,0,0,0.002400804,0,0,0,0.004461016,0,0,0,0,0,0,0.001530278,0,0.000724791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001491117,0,0.000828241,0,0,0,0,0,0.003232171,0,0,0.001775449,0,0,0,0,0,0,0.01119648,0.002053194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_46,4000,0.034838559,0.00341117,0.011544784,0.003774161,0,0.035873723,0.003816976,0.001171135,0.044828451,4.54E-05,0.014000532,0,0,0.00469401,0.018775277,0,0.002090289,0.001388394,0.001277889,0,0.000225305,0,0,0,0,0.0102471,0,0.002209878,0.000311545,0,0,0,0,0,0,0,0.010370706,0,0.00073392,0,0,0,0,0,0,0,0,0,0,0,0.007392125,0,0,0,0,0.001921192,0,0,0,0,0,0,0,0,0.000121701,0,0,0.001109388,0,0,0.000159324,0.018388848,0,0,0.008022996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_82,4000,0.006536617,0.014160945,0.001845262,0.006350598,0,0.001242464,0.001857235,0.001865364,0,0,0.003658706,0,0,0.003231941,0.000196812,0,0,0,1.41E-05,0,0,0,0,0,0,0,0,0.001239881,0.000307026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000361062,0,0,0,0,0,0,0,0,0.000612438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU01_27,4000,0.01862494,0.021822177,0.00592463,0.010609833,0,0.032930107,0,0.001661234,0.005417266,0,0.016686035,0,0,0.004892941,0.008411872,0,0.001274283,0.001767236,0.000253768,0,0.001402578,0.000742832,0,0,0,0.001235519,0,0,0.001849458,0,0,0,0,0,0,0,0.009455655,0,0.001264412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000794891,0.000126282,0,0.002520638,0,0,0,0,0,0.00161357,0,0,0.002663139,0,0,0,0.001373488,0,0,0.009278674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_18,4250,0.02421996,0.006259271,0.001516664,0.003768716,0,0.009351941,0.002129907,0.003511224,0,0,0.001808312,0,0,0,0.034607934,0,0.003743207,0.004390167,0.001731102,0,8.28E-05,0,0,0,0.005536389,1.53E-05,0.000209064,0.00060861,0,0.000937461,0.004334681,0.000264086,0,0,0,0.008897322,0.00764204,0.070617591,0.0008216,0.057921571,0,0,0,0,0,0,0,0.001223662,0,0.01024753,0.003446513,0,0,0.007543576,0.030605929,0.002212761,0.000357026,0.002423375,0,0,0,0,0,0,0.001341274,0.00133636,0,0,0,0.000245831,0,0.001953238,0.004669307,0,0,0,0,0,0,0.00031757,0,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_15,4250,0.022245645,0.008467578,0.000132551,0.005394996,0,0.004690144,0.001261157,0.002826577,0,0,0.002261597,0,0,0,0.029691308,0,0.003791973,0.002462307,0.000275719,0,0.000670791,0,0,0,0,0.000253548,0.000209064,0.001674848,0,0.00326576,0.007233827,0.008143883,0,0,0,0.001947911,0.005766729,0,0.000739454,0.001762749,0.000252275,0,0.000192269,2.01E-05,0,0,0,0,0,0,9.74E-05,0,0,0.000237152,0.026115307,0.001684273,0.000379062,0,0,0,0,0,0,0,0.00129019,0,0,0,0,0.000235458,0,0.008763332,0.004677428,0,0,0,0,0,0,0,0,0,0,0,0,0.001754583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_03,4250,0.006278302,0.100208678,0,0.008888258,0,0,0.002345771,0.00159178,0,0,0.013321371,0,0,0,0.001778133,0,0,0.000280647,0.002562271,0,0,0,0,0,0,0,0,0.000517996,0,0,0,0,0,0,0,0,0,0,0.000812347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31E-05,0.001601356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_34,4250,0.006419128,0.107476414,0,0.011450654,0,0,0.002202171,0.000723555,0,0,0.01589668,0,0,0,0.000354504,0,0,0.000290951,0.002451457,0,0,0,0,0,0,0,0,0.000517996,0,0,0,0,0,0,0,0,0,0,0.000341234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063294,0,0,0,0,0,6.31E-05,0.001387191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_57,4250,0.014057088,0,0.003209087,0.009493521,0,0.030314103,0.001146245,0.000612361,0.004172692,0,0.012258521,0,0,0.059762471,0.007382841,0,0,0.003112636,9.20E-05,0,0,0,0,0,0,0.000171283,0,0.001450902,0.000224657,0.003830266,0,0,0,0,0,0,0.01519088,0,0.000422216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112551,0,0,0,0,0,0,0,0.004258184,0,0,0.003925746,0,0,0,0.00134385,0.001621393,0,0.032578151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018660129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_16,4250,0.027538751,0.005886215,0.000985464,0.004892194,0,0.006815378,0.002082376,0.003565047,0,0,0.002408338,0,0,0,0.031480679,0,0.004775572,0.004264964,0.001485598,0,0.00011905,0,0,0,0.002395719,1.53E-05,0.000209064,0.000652133,0,0.00326576,0.004181319,0,0,0,0,0.00367147,0.008181268,0.006987344,0.001126676,0.052734638,0,0,0,0,0,0,0,0.000372101,0,0.005047085,0.003446513,0,0,0.002651957,0.029997773,0.001136946,0.000403099,0.001675373,0,0,0,0,0,0,0.001663998,0.00133636,0,0,0,0.000245831,0,0.009688415,0.003717374,0,0,0,0,0,0,0.00031757,0,0,0,0,0,0.00017828,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_21,4250,0.018815373,0,0.001668961,0.00324256,0,0.010483033,0.001778407,0.003553425,0,0,0.002449498,0,0,0,0.030243309,0,0.002969757,0.003964238,0.001527871,0,1.42E-05,0,0,0,0.005536389,1.53E-05,0.000135467,0.00060861,0.000446142,0.000282529,0.006580424,0.003208063,0,0,0,0.038079787,0.006027683,0.138452786,0.000640864,0.057921571,0,0,0,0,0,0,0.000367679,0.002211447,0,0.010106651,0.003446513,0,0,0.014151797,0.030605929,0.002212761,0.000357026,0.002326196,0,0,0,0,0,0,0.001341274,0.00133636,0,0,0,0.000245831,3.58E-05,0.001714199,0.004669307,0,0,0,0,0,0,0.00031757,0,0,0,0,0,0,0,0,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_37,4250,0.007041345,0.026826101,0,0.011283807,0,0,0.002131444,0.000284137,0,0,0.010759685,0,0,0,0.000422444,0,0,0.000770508,0.001855888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000760979,0,0,0,0,0,0.00240446,0,0,0,0,0,3.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_55,4250,0.006885033,0.016190448,0,0.007582435,0,0.010453636,0.002095754,0.000263382,0,0,0.004953115,0,0,0,0.000306842,0,0,0.000473572,0.001131633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000514541,0,0.000437492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000253661,0,0,0,0,0,0.002426826,0,0,6.02E-05,0,0,0.000100175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_47,4250,0.014000577,0.030005244,0.001158959,0.007561777,0,0.0340195,0.002838501,0.000376752,0,0,0.00649192,0,0,0.043678201,0.009587124,0,0,0.002343626,9.20E-05,0,0,0,0,0,0,6.13E-06,0,0.001261923,8.02E-05,0.001483223,0,0,0,0,0,0,0.021879506,0,0.000321387,0,0,0,0,0,0,0,0,0,0,0,0.002375,0,0,0,0,0,0.000112551,0,0,0,0,0,0,0,0.003352911,0,0,0.003185893,0,0,0,0.007127289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_51,4250,0.005634302,0.010372934,0.001513535,0.005918493,0,0.02257366,0.001252562,0.000347511,0,0,0.002629441,0,0,0,0.000803436,0,0,0.000524973,0.001276878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011378627,0,0.000167035,0,0,0,0,0,0,0,0,0,0,0,0.000114544,0,0,0,0,0,0,0,0.000252961,0,0,0,0,0,0.000655306,0,0,6.02E-05,0,0,0.00037866,8.06E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_27,4250,0.00682846,0.010810079,0.001403149,0.00487245,0,0.025770853,0.001643566,0.000232287,0,0,0.002035459,0,0,0,0.000786952,0,0,0.000504367,0.000928811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012429553,0,0.000167035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199132,0,0,0,0,0,0.001252078,0,0,6.02E-05,0,0,0.000171894,0.00061257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_05,4250,0.007349865,0,0.00094318,0.004140587,0,0.030891657,0.001940653,0.000182722,0,0,0.00121495,0,0,3.32E-06,0.000786952,0,0,8.91E-05,4.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015179367,0,0.000288176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001252078,0,0,0,0,0,0,0.00061257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_26,4250,0.001521244,0.011528577,0.00152355,0.006600057,0,0.017525952,0,0.000563621,0,0,0.003562586,0,0,0,0.000428582,0,0,0.000719569,0.001741083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008599534,0,3.93E-05,0,0,0,0,0,0,0,0,0,0,0,0.000114544,0,0,0,0,0,0,0,0.000507319,0,0,0,0,0,0,0,0,0.00010106,0,0,0.000494428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_35,4250,0.006566461,0.112443988,0,0.011633886,0,0,0.002158956,0.000511314,0,0,0.015411009,0,0,0,0.000378981,0,0,0.000604634,0.002464123,0,0,0,0,0,0,0,0,0.000517996,0,0,0,0,0,0,0,0,0,0,0.000125505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000253658,0,0,0,0,0,0.001186404,0,0,0,0,0,4.88E-05,0.001387191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_13,4250,0.001522474,0.004370238,0.001524616,0.006904322,0,0.009527864,0,0.000882773,0,0,0.005074373,0,0,0,5.40E-05,0,0,0.000799311,0.002176472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005797618,0,7.94E-05,0,0,0,0,0,0,0,0,0,0,0,0.000114544,0,0,0,0,0,0,0,0.000507319,0,0,0,0,0,0,0,0,0.000113071,0,0,0.000477015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_128,4250,0.001520428,0,0.001522651,0.00714927,0,0.009360191,0,0.001327488,0,0,0.005049944,0,0,0,9.34E-05,0,0,0.00076662,0.002384642,0,0,0,0,0,0,0,0,0,0,0,0,0.006137551,0.00044611,0,0,0,0.00578585,0,0.000116586,0,0,0,0.002287339,0,0.00144501,0,0.000931028,0.000679668,0,0,0.000114544,0,0,0,0,0,0,0,0.000253658,0,0,0,0,0,0,0,0,0.000113071,0,0,0.00046149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
