"Site","BUFF_DIST","FEATURE_TYPIPELINE","FEATURE_TYHARVEST.AREA","FEATURE_TYMISC.OIL.GAS.FACILITY","FEATURE_TYTRANSMISSION.LINE","FEATURE_TYCONVENTIONAL.SEISMIC","FEATURE_TYLOW.IMPACT.SEISMIC","FEATURE_TYWELL.ABAND","FEATURE_TYWELL.GAS","FEATURE_TYWELL.OTHER","FEATURE_TYWELL.BITUMEN","FEATURE_TYCLEARING.UNKNOWN","FEATURE_TYOPEN.PIT.MINE","FEATURE_TYVEGETATED.EDGE.ROADS","FEATURE_TYROAD.PAVED.UNDIV.2L","FEATURE_TYROAD.GRAVEL.1L","FEATURE_TYROAD.UNIMPROVED","FEATURE_TYHARVEST.AREA.WHITE.ZONE","FEATURE_TYTRAIL","FEATURE_TYCROP","FEATURE_TYROUGH_PASTURE","FEATURE_TYTAME_PASTURE","FEATURE_TYRURAL.RESIDENCE","FEATURE_TYURBAN.RESIDENCE","FEATURE_TYGREENSPACE","FEATURE_TYRECREATION","FEATURE_TYRUNWAY","FEATURE_TYWELL.CASED","FEATURE_TYFACILITY.UNKNOWN","FEATURE_TYURBAN.INDUSTRIAL","FEATURE_TYCLEARING.WELLPAD.UNCONFIRMED","FEATURE_TYGRVL.SAND.PIT","FEATURE_TYVEGETATED.EDGE.RAILWAYS","FEATURE_TYROAD.UNCLASSIFIED","FEATURE_TYBORROWPIT.WET","FEATURE_TYBORROWPIT.DRY","FEATURE_TYBORROWPITS","FEATURE_TYRESIDENCE_CLEARING","FEATURE_TYCAMPGROUND","FEATURE_TYWELL_CLEARED_NOT_CONFIRMED","FEATURE_TYCAMP.INDUSTRIAL","FEATURE_TYOIL.GAS.PLANT","FEATURE_TYTRUCK.TRAIL","FEATURE_TYROAD.GRAVEL.2L","FEATURE_TYROAD.PAVED.UNDIV.1L","FEATURE_TYSUMP","FEATURE_TYDUGOUT","FEATURE_TYCOUNTRY.RESIDENCE","FEATURE_TYMILL","FEATURE_TYROAD.PAVED.2L","FEATURE_TYFACILITY.OTHER","FEATURE_TYSURROUNDING.VEG","FEATURE_TYRLWY.SGL.TRACK","FEATURE_TYWELL_CLEARED_NOT_DRILLED","FEATURE_TYWELL.UNKNOWN","FEATURE_TYCULTIVATION_ABANDONED","FEATURE_TYGOLFCOURSE","FEATURE_TYAIRP.RUNWAY","FEATURE_TYLAGOON","FEATURE_TYRESERVOIR","FEATURE_TYTRANSFER_STATION","FEATURE_TYLANDFILL","FEATURE_TYMINES.PITLAKE","FEATURE_TYRLWY.SPUR","FEATURE_TYROAD.PAVED.1L","FEATURE_TYCANAL","Gridcll","Lab"
"LU3-17",2000,0.0784412177758516,0,0.0241323157068349,0.0137226899594834,0.00316173982195323,0.0146421435037593,0.00919163823847877,0.00174615025873518,0.00611618035234397,0,0.00884033847748198,0,0.0112932991298519,0,0,0.00872240758833924,0,0.000493643444400215,0,0,0,0,0,0,0,0,0.0025491759707254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238156800079745,0.00251838054278083,0,0.0134330085574593,0,0,0,0,0,0,0,0,0,0,0,0,0.00244118625984794,0,0,0,0,0,0,0,"LU3-17","ACME"
"LU3-18",2000,0,0,0,0,0.00388091324762804,0.0156588790423017,0.0167123662003816,0,0,0,0,0,0.011169642700745,0.0045367581485206,0,0.000503956964099559,0,0.00098363334284039,0,0,0,0,0,0,0,0,0.00422670266971788,0,0,0,0,0,0,0,0,0.00509464643817384,0,0,0,0,0,0.00542914116722497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-18","ACME"
"LU3-19",2000,0.00271782154649779,0,0,0,0.00615626125822056,0.0169437113249123,0.0240543947274905,0,0.0042830613620553,0.0125897323855204,0.00346340001710312,0,0.00446923849204417,0.00166755564330648,0,0.00532503628574475,0,0.00269842673826406,0,0,0,0,0,0,0,0,0.00735582212535719,0,0,0.000801274227574597,0,0,0,0.000977460077134228,0,8.26976476378847e-06,0,0,0.000442829581797104,0,0,0.00092592374144094,0,0,0.00488212088798386,0,0,0,0,0,0,0,0,0.00368525316096053,0,0,0,0,0,0,0,0,0,0,0,"LU3-19","ACME"
"LU3-20",2000,0.00811959530192195,0,0,0,0.00734349649411169,0.015547579525818,0.0237718103682051,0,0.00841007800424157,0.0270942507553645,0.010189843212165,0,0.0063314269686359,0,0,0.0080945023981765,0,0.00195441276113546,0,0,0,0,0,0,0,0,0.00730001438603568,0,0,0.00124475886010224,0,0,0,0,0,0,0,0,0,0,0,0.000297307831208532,0,0,0.00488212088798371,0,0,0,0,0.000141127159541864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-20","ACME"
"LU3-21",2000,0.0336889912472168,0,0.00501955127944269,0,0.00937098043250242,0.0145451620027715,0.0237236425574519,0,0.0053313360996051,0.00781455164838845,0.00672107688101302,0,0.00348592975162687,0,0.000790973289964546,0.00271369055666166,0,0.00114223723153342,0,0,0,0,0,0,0,0,0.00265420090931356,0,0,0.00182953600294081,0,0,0,0,0.000233364692790359,0,0,0,0,0,0,0.000233859414156102,0.00208895922046362,0,0.000933788872547463,0,0,0,0,0.0036314463770167,0,0,0,0.000396754836988635,0,0,0,0,0,0,0,0,0,0,0,"LU3-21","ACME"
"LU3-25",2000,0.0149468681035972,0,0.0137860001845124,0.00120846405092108,0.00668028758524479,0.00974383781644633,0.0192950865428302,0.00080482261728206,0.00824736771151818,0.0283472997203541,0.0185326868924938,0,0.0162680839434608,0,0.000929498371509941,0.00840898261911921,0,0.00131253400070716,0,0,0,0,0,0,0,0,0.00897033825412323,0,0,0.000920097598587531,0,0,0,0.000840456049952846,0.000233364692790358,0,0,0,0,0,0,0.00181933323980732,0.00498710908044914,0,0.0097285523647497,0,0,0,0,0.00363144637701667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-25","ACME"
"LU3-27",2000,0.00272148442103696,0,0,0,0.00873735874677262,0.0170054625537295,0.0193525669932117,0,0.00394577370107585,0.0071362927534711,0.0206211543159711,0,0.0137965266612447,0,0,0.00546299388669905,0,0.000628136405892562,0,0,0,0,0,0,0,0,0.00123341197705069,0,0,0.00168128202540731,0,0,0,0,0,0,0,0,0,0,0,0.00136275301239454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-27","ACME"
"LU3-28",2000,0.0378032668956788,0,0.047907814035242,0.00795847265195083,0.00639155968173574,0.00741767369789872,0.0209666797228156,0.000804822617282043,0.0147067300262081,0.0381961530056139,0.0102089116819814,0,0.0137401337204456,0,0.00297253803511894,0.0136265023091182,0,0.000686357817462128,0,0,0,0,0,0,0,0,0.00989453445759589,0,0,0.00145392781101702,0,0,0,0.003486074214949,0,0,0,0,0,0,0,0.000982174660511294,0.0036031468812047,0,0.00694575265219274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-28","ACME"
"LU3-32",2000,0.0261771857507849,0.022412060008918,0,0,0.0067380200328852,0.000297685036804085,0.002821090487045,0.00128947757926618,0.001460927060046,0,0.00185968778056435,0,0.0124983941341605,0.00543077295705314,0.00121563276738392,0.0018988688388858,0,0.000312183989351292,0,0,0,0,0,0,0,0,0,0.0106857192663363,0,0,0.00466804102544667,0,0,0.00875960802447002,0.0032628539861068,0,0,0,0,0,0,0,0,0.000419767653812453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-32","ACME"
"LU3-36",2000,0.037328978765159,0.0128585127773739,0.0121177306582352,0,0.00465098474395539,0.0179039362829524,0.00164077105402153,0,0.000905361100548004,0,0.0161723383901098,0,0.010672836991192,0,0.00171985619576646,0.00434514252946649,0,0.000241209258449173,0,0,0,0,0,0,0,0,0.0039477846850018,0,0,0,0.00860164219751241,0,0,0,0,0,0,0,0,0,0.0275525097059842,0.00072314513333123,0,0,0.000128917905556672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-36","ACME"
"LU3-38",2000,0.0115484122885196,0,0.00672577651929769,0.00298802044052018,0.00446538029801131,0.0226474551329262,0.0232792444722471,0.00265755551407956,0.00208555803799716,0,0.00311694816876632,0,0.0127766180767429,0,0.00311900423521664,0.00493150818629561,0,0.00193561865303768,0,0,0,0,0,0,0,0,0.00145437360899558,0,0,0.000928256094800791,0,0,0,0.00233686043695687,0.0006626881017547,0,0,0,0.00426750777976622,0,0,0,0.00222554481981204,0,0.00713375021691087,0,0,0,0,0.00511111405974112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-38","ACME"
"LU3-39",2000,0.0257515706820284,0.0116434437317106,0.0149570951510546,0,0.00658933178172176,0.014485586218121,0.0220216786334067,0.0021580481222825,0.000429483218974761,0,0.0247932148578013,0,0.00612301826786643,0,0,0.00646250018137583,0,0.000219171315964333,0,0,0,0,0,0,0,0,0.00253424157108855,0,0,0.00134042525778204,0,0,0,0,0,0,0,0,0,0,0.0399355884753459,0.000361715988695328,0,0,0.000764392027253345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-39","ACME"
"LU3-40",2000,0.0152576201142183,0.0150900218918201,0,0,0.00330557838041637,0.0348440074093731,0.0314995686299934,0.0023882158350448,0.00042892150140065,0.0224816959213183,0.00190182604921407,0,0.00139165187610848,0,0,0.00942189548961476,0,3.78104940328489e-05,0,0,0,0,0,0,0,0,0.00172315469159641,0,0,0.000522075633174227,0,0,0,0,0.000602333945275378,0,0,0,0,0,0,0.000401161392519366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-40","ACME"
"LU3-41",2000,0.0181686399128534,0.0233304284628152,0,0,0.00439710206150487,0.0318650866743976,0.027341586927098,0.00126984273316543,0.000858318859292881,0.0224816959213172,0.00190182604921399,0,0.00157855898042375,0,0,0.00841017423538072,0,3.78104940328472e-05,0,0,0,0,0,0,0,0,0.00217081962679226,0,0,0.000111300328936346,0,0,0,0,0.000540198785215942,0,0,0,0,0,0,0.00132315062493997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-41","ACME"
"LU3-44",2000,0.0679540036085102,0,0,0.0136168509222395,0.00329915086413208,0.0106179344588761,0.00653749500417678,0.00119895215364688,0.00360771489560727,0,0.00938412010984376,0,0.00792508481983955,0,0,0.00854057881896924,0,0.000273346298486139,0,0,0,0,0,0,0,0,0.00183249350519366,0,0,0,0,0,0,0,0,0,0,0,0,0.000121592413412715,0,0.00016174813488938,0,0,0.00191981214069412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-44","ACME"
"LU3-45",2000,0.0272169511406142,0,0.0597501494114269,0,0.00946833870531049,0.0238701305714308,0.0223728143067195,0,0.00416723270056345,0.00659525408274753,0.000461304599662085,0,0.00845654037759262,0,0,0.00418817766674854,0,0.000670936200969791,0,0,0,0,0,0,0,0,0.00282703669833365,0,0,0.00176423267882256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000880931962535709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-45","ACME"
"LU3-46",2000,0.0310559396070629,0,0,0,0.00630748313783715,0.0140160160632306,0.00993556590506895,0.000636532725850833,0.00291997802836981,0,0.00488753099194334,0,0.00639660447455264,0,0,0.00130219335173009,0,0.000830832712019615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000823008636499824,0,0,0,0,0,0,0,0.00439216807787718,0,0.0130077354631058,0,0,0,0,0,0,0,0,0.000396754836988636,0,0,0,0,0,0,0,0,0,0,0,"LU3-46","ACME"
"LU3-48",2000,0,0,0,0,0.00477924238036413,0.0111515667651261,0.0126351709129392,0,0,0,0,0,0.0171363458580887,0.00574152472207576,0,0.00315333046114905,0,0.0020908845318419,0,0,0,0,0,0,0,0,0.00422670266971797,0,0,0,0,0,0,0,0.00186716133297121,0.00710283105539487,0,0,0,0,0,0.00243882048206988,0,0,0,0,0,0,0,0,0,0,0,0.00368525316096057,0,0,0,0,0,0,0,0,0,0,0,"LU3-48","ACME"
"LU3-50",2000,0.000948372840923755,0,0,0,0.00535656576191859,0.00761703357042171,0.0100847838106999,0,0,0,0.00707032390761865,0,0.0123481912128004,0,0,0.00544445600582309,0,0.000260498375577669,0,0,0,0,0,0,0,0,0.00177138596687777,0,0,0.00043878950404877,0,0,0,0,0.00726512160702587,0,0,0,0,0.0164427772761081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-50","ACME"
"LU3-51",2000,0.106100170275712,0,0.000641433217738132,0.0178277902342439,0.00392270109301065,0.0196754117859918,0.0231135719463902,0.000905410483583963,0.0297962367616957,0.0453553023320898,0.000332395126584835,0,0.00323683660189285,0,0.000338388510102032,0.0124161256585596,0,0.000410639161200461,0,0,0,0,0,0,0,0,0.00305444047564674,0,0,0.00241092971890735,0,0,0,0.000999046374707037,0,0,0,0,0,0,0,8.24063263120869e-05,0.000149733074975523,0,0.0124324586001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-51","ACME"
"LU3-52",2000,0.054528705747177,0,0.147208505680084,0.0108295252525499,0.00379708496753632,0.00535263891995336,0.0188839983853127,0.000804822617282024,0.00935839485461555,0.0275416698714694,0.0341604955367531,0.0102791441157977,0.0212413612140811,0,0.00403082569851752,0.0134352583245433,0,0.000293596428483918,0,0,0,0,0,0,0,0,0.00532401483476065,0,0,0.000496800848168998,0.0122474807468392,0,0,0.000311429655970868,0,0,0,0,0,0,0,0.00124134922140674,0.00614858801410221,0,0.0125789317401563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-52","ACME"
"LU3-49",2000,0,0,0,0,0.00539078566202126,0.00637516160795883,0.007618986101429,0,0,0,0,0,0.0169242813971935,0.00517987939514123,0,0.00347256506234371,0,0.00246548977766193,0,0,0,0,0,0,0,0,0.0010499460594377,0,0,0,0,0,0,0,0.0121971453130231,0.00427258442702969,0,0,6.41508736845211e-05,0,0,0.000363181087594246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-49","ACME"
"3-0-CA16B",2000,0.00199766060352833,0,0,0,0.0075412980197525,0.0196697158874472,0.020843806232361,0.000643975313124964,0.0028694417652188,0.00691591060178691,0.00197587830882304,0,0.010938862905285,0.00544032426190537,0,0.00182591881916913,0,0.00183205594789166,0,0,0,0,0,0,0,0,0.00400442312382485,0,0,0,0,0,0,0.000671788052810632,0,0.00247756743864636,0,0,0,0,0,0.000826102741780058,0,0,0,0,0,0,0,0,0,0,0,0.000301341612696586,0,0,0,0,0,0,0,0,0,0,0,"LU3-16","ABMI"
"3-0-CA22B",2000,0.0511615666751115,0,0.0330550447394493,0.0111986599633247,0.00421768839806744,0.0218477810724154,0.0198370959096017,0.00175389390064314,0.00718063850917017,0,0.00349744596458209,0,0.00562370158260453,0,0,0.00400257360268858,0,0.000182202534667956,0,0,0,0,0,0,0,0,0.00995804361656078,0,0,0.000694433323168373,0,0,0,0.00858913833886873,0,0,0,0,0,0,0,0.00131984386540383,0,0,0.000514334082367348,0,0,0,0,0,0,0,0,0,0,0,0,0.00178494868371792,0,0,0,0,0,0,0,"LU3-22","ABMI"
"3-2C1-CA43B",2000,0.00906897476404306,0,0,0,0.00518368738867819,0.0209659312471069,0.00516729876565306,0,0.00218252539000317,0,0.00678677365774507,0,0.00797506626786708,0,0,0.00182829268706684,0,0.000808593774558331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000823008636499789,0,0,0,0,0.0410611781805625,0,0,0.00502270270812867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-43","ABMI"
"3-2B1-CA38B",2000,0.011123004142083,0.0104674853892572,0.00593037898954137,0.00775490429209492,0.00286889913375046,0.020172662951009,0.0232999607449136,0.00408876732574105,0.000389135795563292,0,0.00265265092158291,0,0.0150668112252789,0,0.00278876989275417,0.00545558390010297,0,0.00241321855040256,0,0,0,0,0,0,0,0,0.0004029159354781,0,0,0.000928256094800796,0,0,0,0.00233686043695689,0.000662688101754704,0.000367782502842043,0,0,0.00390738072259822,0,0,5.89446418428475e-05,0.0036126669819918,0,0.00713375021691091,0,0,0,0,0.00511111405974115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-38","ABMI"
"3-0-CA33B",2000,0.00879165852570421,0.12070931735108,0,0.00423801968275244,0.00912001951168178,0.0176599935515794,0.00305315466051131,0.00213480562650535,0.00177356822815111,0,0.000436670489608516,0,0.00653332882835932,0,0.0051200597423849,0.000291972710052901,0,0.00104170850933451,0,0,0,0,0,0,0,0,0,0.000547757316999487,0,0,0,0.00256948256377784,0,0.000394497339470339,0.0025517610227692,0,0,0,0,0.0386948096275762,0,0,0,0,0.0128340417132645,0,0,0,0,0,0,0.00125061674199063,0,0,0,0,0,0,0,0,0,0,0.000339584077633719,0,0,"LU3-33","ABMI"
"3-0-CA34B",2000,0.00710352137336996,0.135916657129121,0,0,0.00459838758735908,0.00824090894895035,0.00174710201593539,0.00102193389254587,0,0,0.00204572174252775,0,0.00628107347856856,0,0.0033305213303468,0,0,0.000746780387557478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403511557363933,0,0,0,0,0.0128340417132648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-34","ABMI"
"3-0-CA35B",2000,0.00967078636646945,0.112489865164712,0,0,0.00594228107126255,0.00547745139057526,0.00262998479226812,0.00128123189831491,0,0,0.00322981848681319,0,0.00642431518971804,0,0.00315266516487583,0,0,0.000993049884670018,0,0,0,0,0,0,0,0,0.000644499649642391,0,0,0,0,0,0,0,0,0,0,0,0,0.0403511557363963,0,0,0,0,0.00166884974089578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-35","ABMI"
"3-0-CA4B",2000,0.0666324600033111,0.0547862792222647,0.00439524339057372,0.0142201753574585,0.00743496985175094,0.0243436140874772,0.0169087563122195,0.0014080901214396,0.00831181629513634,0.0151957999095361,0.015368013701203,0,0.0133082503167401,0,0.00474608588732151,0.00607756884504952,0,4.61539421671217e-05,0,0,0,0,0,0,0,0,0.00080282924447262,0,0,0.00215512680003661,0,0,0,0,0.00337974460652845,0.000735692777854491,0,0,0,0.00995206200687914,0.0398324682052728,0,0,0,0.00325796040040007,0,0,0,0,0.00289524707777341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-4","ABMI"
"3-0-CA8B",2000,0.00777254305387387,0.0020974371383546,0.0138873953731361,0,0.00488685720011864,0.0301594203603184,0.00224174404315021,0.0019267675266597,0,0,0,0.00337555268148362,0.0104731350324008,0.00587213174692288,0,0.000537177245357443,0,0.000883768270866131,0,0,0,0,0,0,0,0,0,0,0,0.00198478961684073,0.00767138565933213,0,0,0,0,0.00178789426563138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-8","ABMI"
"3-2F2-CA4B",2000,0.0455134019697216,0,0.135022515211901,0.0105039065024049,0.00426804236736527,0.00519971165185619,0.0194031280802097,0.000804822617282016,0.00818961270058096,0.0184430327038999,0.0223616556660264,0.0102791441157976,0.0211066180098306,0,0.00344565792302789,0.0113916699480756,0,0.000326634720786499,0,0,0,0,0,0,0,0,0.0079009984689572,0,0,0.000496265844391174,0.012247480746839,0,0,0.0008404560499528,0,0,0,0,0,0,0,0.00198644922692664,0.00645038667380799,0,0.0169520954692077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU3-52","ABMI"
"LU2-03",2250,0,0.243140339465608,0,0,0.00981749467187676,0,0.000453568324468423,0,0,0,0,0,0.00720067456869078,0,0,0,0,0.00181227775205919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111301834117115,0.00381429935692494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-03","ACME"
"LU2-05",2250,0,0.125330768449756,0,0,0.00305931006846027,0,0,0,0,0,0.000297851317469218,0,0.00455933290246358,0,0.00277032319843112,0.000505018031008601,0,0.00179401778668108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475051585910751,0,0,0,2.95923660180292e-05,0.000662337358978691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-05","ACME"
"LU2-100",2250,0.00991041000634052,0.178313165627767,0,0,0.00820428379180108,0,0.00662824404300888,0,0.00105766608247409,0,0.00341054057073626,0,0.0213874586875622,0.00501088385220424,0.00315566778625686,0.00406094199724623,0,0.00145580905784869,0,0,0,0.000673236109138629,0,0,0,0,0,0,0,0,0,0.00267999820585819,0.000236893955171856,0,0,0.00414001430422299,0,0,0,0,0,4.6597920316666e-06,0,0,0.000970025124039749,0,0.00110860235449644,0,0,0,0,0.00134089854966209,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-100","ACME"
"LU2-101",2250,0,0.0752646303036883,0,0,0.00221741527029748,0,0,0,0,0,0.000297851317469215,0,0.00582117494057982,0,0.0023191425612351,0.00111601186011247,0,0.00175406531248453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877730810790517,0,0,0,2.95923660180289e-05,0.00133939825203275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-101","ACME"
"LU2-106",2250,0.0219745861858316,0,0.000503882730622003,0.00926346793069431,0.00776585996840812,0,0.00366032949673084,0.000483022386358455,0,0,0,0,0.00695651545983438,0,0.00202223783147636,0.00248379807394351,0.00439329678104082,0.00119386124826317,0.000126977281002038,0.0208545275802113,0.10966968578461,0.003772287001373,0,0,0,0,0,0,0,0,0.000804037889889875,0.00714431517586223,9.57036558198323e-05,0,0,0,0,0,0,0,0.000148186914693564,0.000597159943193705,0,0,0,0.000261082638320278,0,0,0,0,0,0.00294720492283069,0,0,0,0,0,0,0,0,0,0,0,0,0.00334406990308412,"LU2-106","ACME"
"LU2-110",2250,0,0.488695139261191,0,0,0.00485917848515375,0,0,0,0,0,0,0,0.00768382412001704,0,0.00298333920156758,0.00148625932683553,0,0.00182051124583088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240537221808369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-110","ACME"
"LU2-119",2250,0.00864643082980306,0.280007950040973,0,0,0.00731903201470913,0,0.0056644900013945,0,0.00105766608247407,0,0.00016437154525972,0,0.0186392194231001,0.00502894401674099,0.00236133343885413,0.00412099050943096,0,0.00173049712136032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195227879643328,0,0,0,0,0,0,0,0,0.00097002512403973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-119","ACME"
"LU2-123",2250,0.0216224599379487,0.0717226296044438,0,0.0332992361712341,0.00970893417892128,0,0.00260447141090306,0,0,0,0,0,0.0208893358656113,0.00269110813995127,0.00419585868300425,0.000400178221484208,0,0.00262897427943175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000427966292558174,0.00506462358098503,0,0,0,0,0,0,0.000367674286003081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-123","ACME"
"LU2-13",2250,0,0.276243524201689,0,0,0.0065085549618021,0,0.00050272087542969,0,0,0,0,0,0.00367851623592432,0,0.00290878161084272,0.000595181470504716,0,0.00207661264041182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-13","ACME"
"LU2-137",2250,0.00300731651831926,0.053544744231336,0,0,0.00884978682468741,0,0.00412386019058244,0,0,0,0,0,0.00840752994752341,0,0.00290937057123836,0,0,0.00112989999729956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000737848222605905,0.0025421819172687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-137","ACME"
"LU2-143",2250,0,0.334878023963912,0,0,0.0053748215039113,0,0.000502754788418987,0,0,0,0.00106001050247981,0,0.00598611780219417,0,0.00277222127628129,0,0,0.00276599276302578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000455331396633017,0,0,0,0,0,0,0.00119838238714623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-143","ACME"
"LU2-15",2250,0,0.115507725418991,0,0,0.00779364270145033,0,0.00100544714443837,0,0,0,0,0,0.00324465395177717,0,0.0029860286903241,0,0,0.0020088171614921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-15","ACME"
"LU2-153",2250,0.0102191735612945,0.154122511841823,0,0,0.00308072169777779,0,0.0014823663752034,0.00127019560028643,0,0,0,0,0.00234577171158913,0,0,0.00313451040133649,0,0.000912089201065738,0,0,0,0.000125192294191314,0,0,0,0,0,0,0,0,0,0,0,0,0.000873462047888524,0,0,0,0,0,0,0.000532265391139435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-153","ACME"
"LU2-155",2250,0.00291206831423539,0.178677114267866,0,0,0.00667322177882796,0,0.00120194268935132,0.000526243600127815,0,0,0,0,0.00301809224250394,0,0.002908954623588,0,0,0.00365775522434093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483560189766829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-155","ACME"
"LU2-17",2250,0,0.347137168866899,0,0,0.0081863200416952,0,0,0,0,0,0,0,0.00652040317319863,0,0.00285367848084192,2.15541261342603e-05,0,0.0011708949118027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340408309946041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-17","ACME"
"LU2-18",2250,0,0.346661135301112,0,0,0.00603809168775847,0,0.000502754788418996,0,0,0,0.00106001050247983,0,0.00762957488850972,0,0.00293026188580477,0.00153481294227692,0,0.00230319438566532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000942104062576325,0,0,0,0,0,0,3.59791242353227e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-18","ACME"
"LU2-20",2250,0.00492361679423076,0.0746565389922761,0,0,0.00689516607374735,0,0.00205420462115846,0,0,0,0.00050184107405174,0,0.00871848680141384,0,0.00294137162668243,0,0,0.00170632390733155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155802048626076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU2-20","ACME"
