model_name,scale,df,logLik,AICc,delta,delta_subsetted,weight_subsetted,intercept,fire_0_15,lc_broadleaf,lc_coniferous,lc_mixedwood,lc_shrubs,lc_wetland,lc_wetland_treed,pipe_trans,seismic,wells_inactive,harvest_0_15,osm_industrial,wells_active,nonanthro_ed,landscape_shei,landscape_mesh,cfi_site,cfi_site:nonanthro_ed
m_edge_1250,1250,9,-4697.802815386116,9413.642305588857,7.931770081046125,0.8752200290164183,0.220852485486756,-1.5595897708833932,0.1543324421723447,-0.438567566775183,-0.13025790629035328,0.176166503173145,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22025121422634653,NA,NA,NA,NA
m_edge_conn_2250,2250,10,-4696.830419475116,9413.705672860973,7.995137353162136,0,0.423558468861816,-1.5485461692908484,0.2501427180562146,-0.3268018952254743,-0.13488379925052352,0.09225035359706898,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2816974938601025,NA,-0.2776226791456666,NA,NA
m_het_edge_500,500,10,-4696.892190260366,9413.829214431473,8.118678923661719,2.001694901044175,0.102230381015199,-1.5687742116961603,0.14210188531238394,-0.4657332356731672,-0.05355295834853569,0.16488961708439834,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1784880309227984,0.008247506001529478,NA,NA,NA
m_edge_1500,1500,9,-4697.980573820504,9413.997822457633,8.287286949822374,0.601109874116446,0.252500406722646,-1.5579056639003808,0.16545104111557518,-0.4108917043101177,-0.11577719716222272,0.1762678021247805,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2332138144988576,NA,NA,NA,NA
m_edge_1000,1000,9,-4698.005535375014,9414.047745566653,8.337210058842174,1.9156508055839367,0.148311084506811,-1.562941581050228,0.16193034514538024,-0.4455737979038101,-0.10894576192704362,0.17685349288476648,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1886003244913986,NA,NA,NA,NA
m_config_1000,1000,11,-4696.030525535656,9414.114862730505,8.40432722269361,1.982767969435372,0.14341656079796,-1.5583354594494208,0.1975252372864936,-0.4371009273340792,-0.1317097484964268,0.12222889807067833,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26991708719468094,0.019398505590263238,-0.24690856618932194,NA,NA
m_config_750,750,11,-4696.065333746091,9414.184479151374,8.473943643562961,1.5208766087616823,0.175907494381775,-1.5624873313351633,0.18359847596193457,-0.40614565293997856,-0.08720231603281478,0.12073171923401235,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2672037656775916,-0.08391886489826755,-0.2989440701361242,NA,NA
m_config_500,500,11,-4696.212078523657,9414.477968706506,8.767433198694562,2.650449176077018,0.0739102682559283,-1.567639606064654,0.14775533377640745,-0.4511188713378887,-0.05644645052614984,0.1498370981033377,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2394711261097895,-0.06738379487553052,-0.17017875160765006,NA,NA
m_conn_500,500,9,-4698.223706466739,9414.484087750103,8.773552242291771,2.6565682196742273,0.0736844837514897,-1.570544587874909,0.21379351285559753,-0.4404427787882462,-0.04516527846541242,0.17985750401842734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02225680770208268,NA,NA
m_het_500,500,9,-4698.232167223242,9414.50100926311,8.79047375529808,2.6734897326805367,0.0730636871839803,-1.5704010419148813,0.20404017518730025,-0.4439608504108455,-0.045581648796754734,0.18658763678635018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.015493200362164174,NA,NA,NA
m_edge_750,750,9,-4698.304253845193,9414.64518250701,8.934646999199686,1.9815799643984064,0.139715271815687,-1.5663887910084442,0.15018265230822883,-0.438988825294783,-0.0713644880916003,0.15569216460491422,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17883364721840309,NA,NA,NA,NA
m_config_1250,1250,11,-4696.311905207552,9414.677622074296,8.967086566484795,1.9105365144550888,0.131609176860811,-1.5555001167374785,0.18477276655044902,-0.4417542237208433,-0.14695405018790048,0.12017178152385205,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2859999040571036,0.038542435221017926,-0.20743455320311593,NA,NA
m_edge_1750,1750,9,-4698.398024591833,9414.8327240002909,9.122188492479836,1.3170500853011617,0.201119733418259,-1.5567365110594689,0.18142385875563521,-0.3793780659410341,-0.11197595118356217,0.17188683389287937,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2309703887632,NA,NA,NA,NA
m_het_edge_1250,1250,10,-4697.448166233345,9414.94116637743,9.230630869618835,2.174080817589129,0.115360798794767,-1.5590464747690538,0.1621372860571093,-0.46081657202201554,-0.1273516730106849,0.14443611321069957,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23695621214774382,0.09821803997326352,NA,NA,NA
m_config_2250,2250,11,-4696.564676846627,9415.183165352446,9.472629844634866,1.4774924914727308,0.202339164158518,-1.5466993491064265,0.25006724324492774,-0.35674672803169644,-0.1301530683906745,0.05096635826849003,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2969445967111745,0.10034366480285789,-0.25842545836033404,NA,NA
m_het_edge_1000,1000,10,-4697.611923609699,9415.26868113014,9.558145622328084,3.136586369069846,0.0805472693040907,-1.5631764627742095,0.1719433022360932,-0.46615146985257305,-0.10949240816333093,0.14953540498960036,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2039529839428305,0.0991152743803021,NA,NA,NA
m_config_2000,2000,11,-4696.6124187665155,9415.278649192223,9.56811368441231,1.8907075820443424,0.171799082091978,-1.5497646212998248,0.23777392333867733,-0.3625515662790292,-0.12938428714805905,0.08584971566859093,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2897354011189545,0.04567739307196089,-0.2570327242513995,NA,NA
m_conn_1000,1000,9,-4698.681106633217,9415.398888083058,9.688352575247336,3.2667933219890983,0.075470415513298,-1.5629482113880102,0.27434792118856244,-0.40075721117301083,-0.11082592633308185,0.1651903677099259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15055162299018895,NA,NA
m_config_1500,1500,11,-4696.674879045664,9415.40356975052,9.693034242709473,2.0068571670035453,0.125028187646574,-1.5535728411560479,0.19383968394380252,-0.40936631758356934,-0.13354347906111153,0.12890617921325978,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2869605832477606,0.006021595542717689,-0.2080454196772632,NA,NA
m_config_1750,1750,11,-4696.719206573948,9415.492224807089,9.781689299277787,1.9765508920991124,0.14462584323017,-1.5516315146245283,0.21668201827923717,-0.382847770509383,-0.12678753600324516,0.11276876452936592,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2857447379717115,0.024007098566894522,-0.22837527971724164,NA,NA
m_edge_2000,2000,9,-4698.764663173051,9415.566001162728,9.85546565491677,2.1780595525488025,0.148806928140104,-1.555170224469794,0.19100807835294248,-0.35343297676674384,-0.11173596414255829,0.15962025872006022,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23087972529928294,NA,NA,NA,NA
m_het_edge_1500,1500,10,-4697.822582909637,9415.689999730015,9.979464222204115,2.293287146498187,0.108345394716189,-1.5567318400022634,0.17110726348711666,-0.42809579466953745,-0.11454457213994723,0.1497933353261694,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24520128083083575,0.06977211353993569,NA,NA,NA
m_conn_750,750,9,-4698.8977310002065,9415.832136817038,10.121601309227117,3.168534274425838,0.0771791562587202,-1.566651535209928,0.2583213738191341,-0.39218118913041555,-0.06556265153102094,0.14863937230299676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1422323016104811,NA,NA
m_edge_conn_2500,2500,10,-4697.920077774568,9415.884989459877,10.17445395206596,0,0.301736843060456,-1.5483017319744967,0.25282785598172125,-0.3055180473208937,-0.13191558923299931,0.0979967477578259,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2652852285082975,NA,-0.22385114542577123,NA,NA
m_edge_2250,2250,9,-4699.031131773086,9416.098938362797,10.388402854985543,2.3932655018234072,0.128003654554327,-1.5538865211036719,0.1994142223394874,-0.33133235781627596,-0.11188438026615936,0.15030344211676738,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23106146148092696,NA,NA,NA,NA
m_het_edge_1750,1750,10,-4698.1510620467625,9416.346958004266,10.636422496454543,2.8312840892758686,0.0943285043819698,-1.5550226540597807,0.1890810052357373,-0.40065700946539373,-0.11060770512536047,0.13482698815254426,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24502407410464924,0.08989900778048182,NA,NA,NA
m_het_conn_500,500,10,-4698.176249088218,9416.397332087177,10.686796579366273,4.5698125567487295,0.0283087254226061,-1.5702405862867774,0.21072052029748078,-0.4382760066515433,-0.04562627180085403,0.18466797030197019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0373414486652726,-0.044180707809567864,NA,NA
m_het_edge_750,750,10,-4698.257723196159,9416.560280303058,10.849744795246806,3.8966777604455274,0.0536272685821994,-1.5663258134679119,0.15462656517069123,-0.4432913254237362,-0.07243013297833598,0.1484550487069335,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18588986412545072,0.03270125275459122,NA,NA,NA
m_het_1000,1000,9,-4699.26948810344,9416.575651023506,10.865115515694924,4.443556262436687,0.0419030770313008,-1.5653591379268437,0.247805923375123,-0.4277369340777155,-0.09954139971870465,0.17319770524899544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06784431389778536,NA,NA,NA
m_conn_1250,1250,9,-4699.295602002186,9416.627878820997,10.917343313185484,3.860793261155777,0.0496356028729939,-1.5606941871221498,0.2720222739243858,-0.3949272764803539,-0.12748561090525298,0.16865951659321965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11847853151692031,NA,NA
m_edge_2500,2500,9,-4699.32543143331,9416.687537683245,10.977002175433881,0.8025482233679213,0.202002716478395,-1.5532602094770473,0.20809045159424192,-0.3089852735744241,-0.10673946593596788,0.14435031144227026,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22824774499436476,NA,NA,NA,NA
m_het_edge_2250,2250,10,-4698.385195522204,9416.81522495515,11.104689447338387,3.1095520941762516,0.0894710866181191,-1.5507841017784214,0.20531061689551033,-0.3755826440291846,-0.10570729804253265,0.08114580571244978,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2593630877220897,0.15391986642219152,NA,NA,NA
m_het_edge_2000,2000,10,-4698.409691802601,9416.864217515942,11.153682008131,3.476275905763032,0.0777533397242329,-1.5535517087728368,0.19671985229940717,-0.383327807191856,-0.10851475434314212,0.11481195083050304,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24987037754786998,0.10887686645594201,NA,NA,NA
m_edge_2750,2750,9,-4699.430705629699,9416.898086076024,11.187550568212828,0,0.275974117969175,-1.5527907326040753,0.21221415670617566,-0.2964021737969178,-0.10238752936341969,0.141041931764649,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23113566663219065,NA,NA,NA,NA
m_edge_conn_2750,2750,10,-4698.619664554426,9417.284163019593,11.573627511781524,0.38607694356869615,0.22752693205908,-1.5485549819475253,0.24611995992808852,-0.293727731911737,-0.12688780350220424,0.10552750029392861,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25793039088603475,NA,-0.1702151848175412,NA,NA
m_het_conn_750,750,10,-4698.622594166909,9417.290022244559,11.57948673674764,4.626419701946361,0.0372326740395663,-1.5660900091927132,0.2527264406011291,-0.37696576408015403,-0.06569429531841782,0.1596979785598705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08993218332397065,-0.19183120615837057,NA,NA
m_het_750,750,9,-4699.627742654025,9417.292160124674,11.581624616863337,4.628557582062058,0.0371928958068855,-1.5679369887498213,0.21813952651323665,-0.4096411731560338,-0.060096261616287824,0.17061636564328708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004076465948172237,NA,NA,NA
m_config_2500,2500,11,-4697.622834814475,9417.299481288142,11.588945780331414,1.4144918282654544,0.148756292012502,-1.5468552674713243,0.2514736371075185,-0.3390956381639652,-0.12522673702046935,0.0506716857169909,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2814138561160489,0.10944979015297979,-0.20230147356202074,NA,NA
m_het_1250,1250,9,-4699.6412241732905,9417.319123163206,11.60858765539524,4.552037603365534,0.0351310798675462,-1.562237138775782,0.2523432288718452,-0.41392974233390406,-0.11702689906129966,0.17358172293322036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05509874613172487,NA,NA,NA
m_conn_2000,2000,9,-4699.660031160633,9417.35673713789,11.646201630079304,3.968795527711336,0.0607812706998095,-1.555740434726387,0.3335900281363531,-0.3116962788474941,-0.10943578882824986,0.1417038023908822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19403925423880217,NA,NA
m_het_conn_1000,1000,10,-4698.673544855513,9417.391923621766,11.681388113955109,5.259828860696871,0.027860863513219,-1.5630867257576413,0.2751018474338379,-0.40413042345376515,-0.11031669962253647,0.16234603699882896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01487409577756403,-0.14416646580567416,NA,NA
m_edge_3000,3000,9,-4699.700120194695,9417.436915206015,11.726379698204255,0,0.258043949377145,-1.5524597354586516,0.22168095980462713,-0.2788510612655356,-0.09934203826340605,0.13686438826668346,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22465756283551813,NA,NA,NA,NA
m_conn_1500,1500,9,-4699.701813947431,9417.440302711488,11.729767203676602,4.043590127970674,0.045158238491255,-1.5595029887068494,0.2866157063837478,-0.36888383766188293,-0.1105322084845203,0.16806156652600884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11675546267099676,NA,NA
m_het_edge_2500,2500,10,-4698.710390261532,9417.465614433804,11.755078925993075,1.5806249739271152,0.136898909958574,-1.5507246867653202,0.2131770722624477,-0.3547689459157343,-0.09957893863494448,0.07173047880515333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.255640712430475,0.15442410105899287,NA,NA,NA
m_conn_1750,1750,9,-4699.715190113424,9417.467055043473,11.756519535661937,3.9513811284832627,0.0538786824465435,-1.557693223767732,0.3109825331115837,-0.3379670775598888,-0.10573792019232027,0.15883592409245434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15448505368611298,NA,NA
m_conn_2250,2250,9,-4699.756134459133,9417.548943734892,11.838408227080436,3.8432708739183,0.061995148294602,-1.5539367110810063,0.34647853185291994,-0.2903864884303999,-0.11452924493764984,0.13203397986047508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.20830947738946715,NA,NA
m_edge_conn_3000,3000,10,-4698.998739208998,9418.042312328736,12.33177682092537,0.605397122721115,0.190648487993871,-1.5482983183188377,0.2543217388133529,-0.27574400426707046,-0.1260112448187534,0.10457648145035335,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24729823093987344,NA,-0.1584259083194765,NA,NA
m_het_edge_2750,2750,10,-4699.018757291632,9418.082348494005,12.371812986193618,1.18426241798079,0.152654298329554,-1.5506584152199192,0.2164346548328818,-0.335565260599176,-0.09698547734128267,0.08108348081905278,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2551369851008475,0.1265866051291231,NA,NA,NA
m_het_edge_3000,3000,10,-4699.066090666207,9418.177015243155,12.466479735343455,0.7401000371392001,0.178230899570429,-1.5504863440844867,0.2259755369413743,-0.32997563959667814,-0.09167702836694444,0.062323563637305894,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24975065635220375,0.15574796481528944,NA,NA,NA
m_edge_3250,3250,9,-4700.101025195207,9418.238725207038,12.528189699227369,0,0.241995903415853,-1.5521253107327917,0.22953039016220605,-0.24796069007019128,-0.09648482581950979,0.12647386085078133,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2216787488821253,NA,NA,NA,NA
m_het_1500,1500,9,-4700.126137368562,9418.28894955375,12.578414045938189,4.892236970232261,0.0295430733341409,-1.561130740421666,0.2635383702471847,-0.3787273519924176,-0.10183636331280359,0.1840279329802626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01907122072157666,NA,NA,NA
m_het_edge_3250,3250,10,-4699.223470285889,9418.491774482518,12.781238974706866,0.25304927547949774,0.213235280685409,-1.5498491559387686,0.23367565660736475,-0.3077145239072326,-0.08732045764010661,0.036385936916384795,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2540458386065462,0.18564731717420516,NA,NA,NA
m_edge_4250,4250,9,-4700.246705352322,9418.53008552127,12.819550013458866,0,0.304415662016433,-1.5519416301627977,0.2262867059410124,-0.2293429325903909,-0.08033852734984194,0.12477887860507014,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2367976114778819,NA,NA,NA,NA
m_het_conn_1250,1250,10,-4699.285730189601,9418.616294289943,12.90575878213167,5.849208730101964,0.0183659910452934,-1.5607551029874993,0.2729842523113376,-0.3989061206234578,-0.1263357751077203,0.1644687609501734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0174075175836271,-0.11184569796693823,NA,NA
m_edge_3750,3750,9,-4700.293032261576,9418.622739339777,12.912203831965599,0,0.302015595167959,-1.5523697845430764,0.23029923787937842,-0.2242860446289946,-0.08316014799321035,0.1251281617459915,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2299798037062114,NA,NA,NA,NA
m_edge_3500,3500,9,-4700.296999994552,9418.630674805729,12.920139297917558,0,0.289807826236106,-1.5524561495066607,0.23154569683923026,-0.2315597336745838,-0.08750062536752755,0.12533646639241408,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22303932289936787,NA,NA,NA,NA
m_edge_4000,4000,9,-4700.303655580758,9418.64398597814,12.933450470329262,0,0.307397436413552,-1.5521915995010673,0.22872091873557632,-0.22423215854052203,-0.08228023810742473,0.1237304659982384,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23309307333416773,NA,NA,NA,NA
m_edge_4500,4500,9,-4700.3199754827465,9418.676625782118,12.966090274307135,0,0.281334804300018,-1.551848633583239,0.2251273730108683,-0.22915284189306265,-0.08019955940964678,0.12453441396698561,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2363330395811605,NA,NA,NA,NA
m_edge_4750,4750,9,-4700.345390789517,9418.72745639566,13.016920887848755,0,0.287690196303481,-1.5519776972357597,0.2213644218412105,-0.2317796013172953,-0.07751020606499764,0.12327996814378463,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23920207397189303,NA,NA,NA,NA
m_edge_5000,5000,9,-4700.3493559512535,9418.735386719132,13.02485121132122,0,0.313816389738275,-1.5517977773739635,0.21841812238095845,-0.23431104111183393,-0.07905279872905184,0.12303249163082594,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2412004322084091,NA,NA,NA,NA
m_config_2750,2750,11,-4698.3984052260585,9418.85062211131,13.140086603498276,1.9525360352854477,0.103963416018499,-1.5473174108285992,0.24533294136352857,-0.3236777710964326,-0.12098355494670775,0.06414337889682527,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27340101018810875,0.0945648720680618,-0.15258727306163514,NA,NA
m_het_1750,1750,9,-4700.4205304883535,9418.877735793332,13.167200285521176,5.362061878342502,0.0266128590746339,-1.559457583968816,0.2828929838830431,-0.3528882312742277,-0.09691831928248802,0.1723731809377433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04164564883199081,NA,NA,NA
m_conn_2500,2500,9,-4700.481833047201,9419.000340911027,13.289805403215723,3.1153514511497633,0.0635533386041538,-1.5535681470142801,0.3450867455816448,-0.27176435014396444,-0.11218245474343183,0.13550650260594777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16354621802826538,NA,NA
m_edge_conn_3250,3250,10,-4699.550231566155,9419.145297043051,13.434761535239886,0.9065718360125175,0.153797204387726,-1.5482169999377355,0.2600769109773436,-0.24455720715311152,-0.12249950413603465,0.10017115581737063,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23942207073897573,NA,-0.13998167195613462,NA,NA
m_config_3000,3000,11,-4698.588410080273,9419.230631819739,13.520096311927773,1.793716613723518,0.10524296294799,-1.547194327906484,0.2521065101625822,-0.31860567507712967,-0.1163519262745084,0.048021922891052234,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26491620306690605,0.12774412842643587,-0.13419178369139836,NA,NA
m_het_edge_4500,4500,10,-4699.628438570742,9419.301711052225,13.591175544414,0.6250852701068652,0.205820164451762,-1.5507361993952018,0.2217140590670057,-0.27736111476888553,-0.06371967078330365,0.03179477419153157,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2658013948083352,0.175155085977704,NA,NA,NA
m_het_conn_2000,2000,10,-4699.659953927285,9419.36474176531,13.654206257499027,5.976800155131059,0.0222708662939275,-1.5557697685999652,0.3335087973830154,-0.3112263176433515,-0.10950353558139447,0.14225024229089164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0016607652421267102,-0.19451685134183733,NA,NA
m_het_conn_1500,1500,10,-4699.682377993655,9419.40958989805,13.699054390239326,6.012877314533398,0.0168698691353714,-1.5597552347387447,0.28496748850072945,-0.3625786273243108,-0.11201352895726492,0.1757405435899015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.025976709560627996,-0.12628312962789312,NA,NA
m_het_2000,2000,9,-4700.713163897478,9419.463002611581,13.752467103769959,6.075061001401991,0.0212031330676773,-1.5578764554958586,0.2942596165625265,-0.3326209524968374,-0.09585411183383105,0.1576647346764568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05460407920881814,NA,NA,NA
m_het_conn_1750,1750,10,-4699.711843912398,9419.468521735536,13.757986227725269,5.9528478205465944,0.0198063293692547,-1.5579011244094731,0.3101995672604977,-0.3354280831149493,-0.10622874341645551,0.16250261164190155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.010954128257143848,-0.15803596158941516,NA,NA
m_het_conn_2250,2250,10,-4699.715827711871,9419.476489334482,13.765953826670739,5.770816473508603,0.023648113134888,-1.5534331659551304,0.3484291231286207,-0.30108908788735483,-0.11184647605479053,0.1170350260234128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03885514688899978,-0.1990024692037582,NA,NA
m_het_edge_4250,4250,10,-4699.72190467623,9419.488643263201,13.77810775539001,0.9585577419311448,0.188503242020729,-1.5508998785609722,0.22624313705177992,-0.2702533865000702,-0.06627499621881808,0.04620698740906429,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26133437762574846,0.14933604806036882,NA,NA,NA
m_het_edge_4750,4750,10,-4699.785915133305,9419.61666417735,13.906128669539612,0.8892077816908568,0.184431902465736,-1.550923577080321,0.2170017341505974,-0.273093260690636,-0.06292773208556776,0.04234329318859675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26395605199492816,0.1549976086387226,NA,NA,NA
m_het_2250,2250,9,-4700.814969752244,9419.666614321113,13.956078813302156,5.96094146014002,0.0215036101622199,-1.5556893147069497,0.30699706342811095,-0.3214322669927271,-0.09492190656963431,0.13295542907350294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08975015128289615,NA,NA,NA
m_het_edge_4000,4000,10,-4699.840195032805,9419.725223976351,14.014688468540044,1.0812379982107814,0.179024468563782,-1.5510311338743408,0.2283423542192433,-0.26605250171949535,-0.07049740810469628,0.049803550009172755,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2582432277775855,0.14091399204349972,NA,NA,NA
m_het_edge_3500,3500,10,-4699.866911261833,9419.778656434406,14.06812092659493,1.1479816286773712,0.163240932150611,-1.5508550803343386,0.23375235744619113,-0.2749856970883294,-0.08088528395821261,0.06136678804372525,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24454930529578012,0.1311990248766762,NA,NA,NA
m_het_edge_3750,3750,10,-4699.889913335019,9419.824660580778,14.114125072967,1.2019212410014006,0.16559052682799,-1.5510578492901363,0.230218425649762,-0.2645065523232446,-0.07492307816400531,0.05955495845981573,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2532014608796156,0.12905684750648938,NA,NA,NA
m_config_3250,3250,11,-4698.895719033766,9419.845249726724,14.13471421891336,1.6065245196859905,0.108381622243848,-1.5469340426000429,0.2564726705484354,-0.29849746913414676,-0.1096815587377107,0.026085079902497872,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2647707820306623,0.1632122930905759,-0.11067248718861034,NA,NA
m_edge_conn_3500,3500,10,-4699.9096512903425,9419.864136491426,14.153600983614524,1.233461685696966,0.156411005349299,-1.5487820431999832,0.2573250108814085,-0.22890122365822424,-0.11101446423246411,0.10422702794664279,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.236310906492639,NA,-0.11699029052736352,NA,NA
m_edge_conn_5000,5000,10,-4699.9344266389135,9419.913687188568,14.203151680756491,1.1783004694352712,0.17410487266223,-1.546818298156563,0.24703223330276536,-0.2240818758289869,-0.11359260624877592,0.1085462637642666,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24830761162221165,NA,-0.1242508170483754,NA,NA
m_edge_conn_3750,3750,10,-4699.946150077567,9419.937134065874,14.226598558063415,1.3143947260978166,0.156535260705054,-1.5486625239730907,0.2554861829125467,-0.220904964712791,-0.1080785505496416,0.10633332856592125,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24145366938852678,NA,-0.11126259611212927,NA,NA
m_edge_conn_4750,4750,10,-4699.951698813298,9419.948231537337,14.237696029525978,1.2207751416772226,0.156256146122894,-1.5471757767189909,0.24855794837055453,-0.22399640333820853,-0.11110779168536303,0.10803415251292219,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24761284935043296,NA,-0.12084253649867407,NA,NA
m_conn_2750,2750,9,-4700.993935489448,9420.02454579552,14.314010287709607,3.126459719496779,0.0578051126603367,-1.553722766275485,0.3375975476902119,-0.2614112549711737,-0.10665481289801197,0.14246462032038446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11474614218678283,NA,NA
m_edge_conn_4250,4250,10,-4700.0048650741155,9420.054564058972,14.34402855116059,1.5244785377017251,0.142046548170637,-1.5486912342765267,0.24667671847008255,-0.22454013513598622,-0.10490094037857801,0.11082712930853503,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2449662853365065,NA,-0.09307792809662838,NA,NA
m_edge_conn_4500,4500,10,-4700.013585881271,9420.072005673283,14.361470165471474,1.395379891164339,0.14002983245685,-1.547811869397644,0.24843168307764146,-0.22326020457850898,-0.10962997834790607,0.11050784790201551,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2448377444484565,NA,-0.10589229441924618,NA,NA
m_het_2500,2500,9,-4701.035269012552,9420.107212841729,14.396677333917978,4.222223381852018,0.036541316012957,-1.5553269600869248,0.3145843138469692,-0.3016735613092311,-0.08997089347847188,0.12517165781176345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09120467604944545,NA,NA,NA
m_edge_conn_4000,4000,10,-4700.065798134092,9420.176430178924,14.465894671113347,1.5324442007840844,0.142867751989961,-1.5490030511978314,0.24981422655100838,-0.22049016827575393,-0.10454559346950114,0.1087719891079835,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2416010657964023,NA,-0.09194444761744269,NA,NA
m_het_edge_5000,5000,10,-4700.127779704464,9420.300393319669,14.589857811857655,1.5650066005364351,0.14349565680192,-1.5509555333747005,0.21358908813565697,-0.25913131057269173,-0.06902401947854298,0.07135467938317767,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2570240465801554,0.09734667708546108,NA,NA,NA
