"Site","BUFF_DIST","LC_class20","LC_class33","LC_class34","LC_class50","LC_class110","LC_class120","LC_class210","LC_class220","LC_class230","Gridcll","Lab"
"LU2-18",500,0,0,0.113909671142724,0,0,0,0.586900386768547,0.0354323488527237,0.263757588085467,"LU2-18","ACME"
"LU2-20",500,0,0,0.0936258824544836,0,0.017726351820143,0,0.0534713361034547,0.727402660605576,0.107773775809493,"LU2-20","ACME"
"LU2-21",500,0,0,0.0945642873785797,0.00345238747739622,0.0718306976444814,0,0.438769955989421,0.250991096272834,0.140391584306549,"LU2-21","ACME"
"LU2-24",500,0.0999312881526789,0,0.10336504751575,0.000258009149053698,0.0688764406978331,0,0.303516526606682,0.241224611833322,0.182828077997522,"LU2-24","ACME"
"LU2-25",500,0,0,0.101697401531989,0,0,0,0.369281984204057,0.220141154636052,0.308879457670932,"LU2-25","ACME"
"LU2-26",500,0,0,0,0,0,0,0.364791073759801,0,0.635208926240506,"LU2-26","ACME"
"LU2-27",500,0,0,0.119302016319254,0,0.061973385845848,0,0,0,0.818724602060047,"LU2-27","ACME"
"LU2-29",500,0,0,0.0809249664975205,0.0325420602484627,0,0,0.0415584134521656,0.570185498563087,0.274789060316228,"LU2-29","ACME"
"LU2-30",500,0.0320845354090734,0,0.119723981180944,0,0,0,0.0142358205305047,0.576091477476896,0.257864188339886,"LU2-30","ACME"
"LU2-31",500,0,0,0.0992031987546021,0,0,0,0.430166823094717,0.200283656699547,0.270346322663408,"LU2-31","ACME"
"LU2-32",500,0,0,0.0990297050477044,0,0,0,0.575848823395521,0.0621993286038233,0.262922148104654,"LU2-32","ACME"
"LU2-33",500,0,0,0.103061758153766,0,0,0,0,0.451602544936017,0.44533569799716,"LU2-33","ACME"
"LU2-34",500,0,0,0.0871570340410059,0,0,0,0.356768280447916,0.372635894527765,0.183438779817127,"LU2-34","ACME"
"LU2-36",500,0,0,0.0228219346647064,0,0,0,0,0.950673116457885,0.0265049501550587,"LU2-36","ACME"
"LU2-38",500,0,0,0.103255505894354,0.112334078149336,0,0,0.025044190105506,0.513322515865326,0.246043712684696,"LU2-38","ACME"
"LU2-39",500,0,0,0.110652219043283,0,0,0,0.152976193652984,0.0818117823605876,0.654559806272034,"LU2-39","ACME"
"LU2-40",500,0.0486717699851738,0,0.137023593314968,0,0,0,0.0376414199715587,0.389159940718332,0.387503272536132,"LU2-40","ACME"
"LU2-42",500,0,0,0.106680534142213,0,0,0,0.033647974269978,0.249398185139485,0.610273317322915,"LU2-42","ACME"
"LU2-44",500,0,0,0,0,0,0,0.207691943314547,0.101241822418487,0.691066234266894,"LU2-44","ACME"
"LU2-46",500,0,0,0.0589001418595346,0.0887482318669809,0,0,0.321066874935743,0.223435188478229,0.307849559051373,"LU2-46","ACME"
"LU2-47",500,0,0,0.0632044412189164,0,0,0,0.000474258784664443,0.662347836285606,0.273973468683233,"LU2-47","ACME"
"LU2-50",500,0,0,0.100873094059106,0.0237458167166354,0,0,0,0.250907950866236,0.624473135884217,"LU2-50","ACME"
"LU2-51",500,0,0,0.121780890533832,0,0.197186623719372,0,0,0.543084905266472,0.137947580359662,"LU2-51","ACME"
"LU2-52",500,0,0,0,0,0,0,0.227481613533159,0.0332826809517726,0.73923570551463,"LU2-52","ACME"
"LU2-54",500,0,0,0.138391829447857,0,0,0,0.169752820802139,0.112846470763615,0.579008863984302,"LU2-54","ACME"
"LU2-56",500,0,0,0.11893116706313,0,0,0,0.27494986815092,0.553815943438033,0.0523030190416671,"LU2-56","ACME"
"LU2-57",500,0.00037441955348987,0,0,0,0.0622227018241786,0,0.080142090975365,0.584868872573737,0.272391915072526,"LU2-57","ACME"
"2-0-CA22B",500,0.0450932865518713,0,0.0622467591727186,0,0.164485772636104,0,0.158251953273551,4.02052757380746e-06,0.569918205080693,"LU2-22","ABMI"
"2-0-CA16B",500,0,0,0.0639216999338519,0.116856633540053,0,0,0.566810852502924,0,0.252410812610228,"LU2-16","ABMI"
"2-0-CA48B",500,0,0,0.130648280663156,0.141327741136483,0.0907478711280717,0,0.0234763237437578,0.2333575075444,0.380442258930202,"LU2-48","ABMI"
"2-0-CA49B",500,0,0,0.0573991969896771,0.00153035173662956,0.223102424411885,0,0,0.27631991865214,0.441648123169993,"LU2-49","ABMI"
"2-1B1-CA21B",500,0,0,0,0.148567032425103,0.241688661723282,0,0.394541005120541,0.139692435815075,0.0755108649166244,"LU2-21","ABMI"
"LU3-05",500,0,0,0.110604860596796,0,0,0,0.685924905015724,0.0315907868906414,0.171879440009502,"LU3-05","ACME"
"LU3-07",500,0,0,0,0,0.19845650668092,0,0.778527174558446,0,0.0230163187613252,"LU3-07","ACME"
"LU3-10",500,0,0,0.218985966351932,0,0,0,0.55144506220489,0.22956898558026,0,"LU3-10","ACME"
"LU3-102",500,0,0,0.0923248046903988,0,0.0330563801697946,0,0.874618821609735,0,0,"LU3-102","ACME"
"LU3-103",500,0,0,0,0,0,0,0.940868202973477,0.0591317970263446,0,"LU3-103","ACME"
"LU3-111",500,0,0,0,0.417753119416433,0.105335951735368,0,0.246236745424887,0.0317181675562495,0.198956015867902,"LU3-111","ACME"
"LU3-126",500,0,0,0,0.0142532963577998,0.00329714745615348,0,0.982449556186088,0,0,"LU3-126","ACME"
"LU3-129",500,0,0,0.0389030422329122,0,0.339557875264625,0,0.621539049329413,0,0,"LU3-129","ACME"
"LU3-13",500,0.00321080835769914,0,0.0198771370907011,0.731508725150516,0,0,0.048816554838359,0,0.196586779233719,"LU3-13","ACME"
"LU3-131",500,0,0,0,0,0.0364722246451056,0,0.753426191903757,0.0773379102432978,0.132763673207598,"LU3-131","ACME"
"LU3-137",500,0,0,0.133285567325597,0.388455602948248,0.181929816360931,0,0.114043308051496,0,0.18228570340182,"LU3-137","ACME"
"LU3-14",500,0,0,0.101757474081026,0.898242511025155,0,0,0,0,0,"LU3-14","ACME"
"LU3-147",500,0,0.0733431879875956,0.0189568917344022,0,0.154297935043533,0,0.433193179884843,0.196307152295434,0.123901666160675,"LU3-147","ACME"
"LU3-15",500,0,0,0.0534805532875854,0,0,0,0.54858526888067,0,0.39793417423448,"LU3-15","ACME"
"LU3-17",500,0,0,0,0,0.143669142814685,0,0.684639961499528,0,0.171690895686494,"LU3-17","ACME"
"LU3-18",500,0,0,0.0812377973500897,0.522058216856588,0,0,0.355324896410163,0.0413790934346571,0,"LU3-18","ACME"
"LU3-19",500,0,0,0,0.0100182984946349,0.0368771334408447,0,0.953104568064899,0,0,"LU3-19","ACME"
"LU3-20",500,0,0,0,0,0.0380799290221858,0,0.961920070977875,0,0,"LU3-20","ACME"
"LU3-21",500,0,0,0,0,0,0,0.682979740106803,0.198072430499558,0.118947829393235,"LU3-21","ACME"
"LU3-25",500,0.128592278330063,0,0.0961422071210399,0,0.0460486525317164,0,0.371565879160449,0,0.357650995480104,"LU3-25","ACME"
"LU3-27",500,0.0297019586695968,0,0.0707551948497716,0,0.237736813474254,0,0.661806055502393,0,0,"LU3-27","ACME"
"LU3-28",500,0,0,0.0516019517134483,0.0270310480573045,0.0819703059258337,0,0.28602990419946,0.147937905544809,0.405428889939472,"LU3-28","ACME"
"LU3-32",500,0,0,0.0565107985989172,0.132213661682217,0,0,0.676428057978928,0,0.134847503995979,"LU3-32","ACME"
"LU3-36",500,0,0,0,0.813751604202038,0,0,0.186248395797043,0,0,"LU3-36","ACME"
"LU3-38",500,0,0,0.113440519972186,0,0,0,0.295882913284125,0.417000446453469,0.173676124870289,"LU3-38","ACME"
"LU3-39",500,0,0,0,0.801432215260134,0.0302304997797424,0,0.0163464548055557,0.125546002538265,0.0264448276144728,"LU3-39","ACME"
"LU3-40",500,0.265403424733064,0,0,0.734596575266584,0,0,0,0,0,"LU3-40","ACME"
"LU3-41",500,0,0,0,0.595801690003987,0,0,0.0209601506477124,0.0345493012715823,0.348688858076291,"LU3-41","ACME"
"LU3-44",500,0,0,0.108446460462508,0,0.0253527309696139,0,0.551020415235554,0.119160975321591,0.196019415009024,"LU3-44","ACME"
"LU3-45",500,0,0,0,0,0,0,0.196668918775275,0.389276006639442,0.414055074583035,"LU3-45","ACME"
"LU3-46",500,0,0,0.0802705894318172,0,0,0,0.816745908479783,0.098058479625697,0.0049250448842431,"LU3-46","ACME"
"LU3-48",500,0,0,0.10859536646137,0.878113713589809,0,0,0.0132909598260439,0,0,"LU3-48","ACME"
"LU3-50",500,0,0,0.0679483097651319,0,0,0,0.657228130791297,0.050893478017089,0.223930087436138,"LU3-50","ACME"
"LU3-51",500,0,0,0,0,0.0390673607630046,0,0.924250791488691,0.0366818477481942,0,"LU3-51","ACME"
"LU3-52",500,0,0,0,0,0.38373890585772,0,0.254766222906701,0.175226783080301,0.186268088156243,"LU3-52","ACME"
"LU3-49",500,0,0,0.0301983701592518,0.762719413476171,0,0,0.193179298773252,0,0.0139029078669622,"LU3-49","ACME"
"3-0-CA16B",500,0,0,0.0317632786563232,0.904551255338082,0,0,0.0636854467972085,0,0,"LU3-16","ABMI"
"3-0-CA22B",500,0,0,0,0,0.135958806689903,0,0.813530008996086,0,0.0505111843147037,"LU3-22","ABMI"
"3-2C1-CA43B",500,0,0,0.117689180499337,0,0,0,0.246105950460674,0.338615405339696,0.297589464641418,"LU3-43","ABMI"
"3-2B1-CA38B",500,0,0,0.109214281978315,0,0.059484261579274,0,0.339100530708897,0.386346368143978,0.10585454406915,"LU3-38","ABMI"
"3-0-CA33B",500,0,0,0.0929330797179287,0.563667067196439,0.171959850393989,0,0.142258405632748,0.0228883870338104,0.00629321953698721,"LU3-33","ABMI"
"3-0-CA34B",500,0,0,0,1.0000000000001,0,0,0,0,0,"LU3-34","ABMI"
"3-0-CA35B",500,0,0,0,0.456975476710049,0.0182771245295551,0,0.0436758241279604,0,0.481071574631788,"LU3-35","ABMI"
"3-0-CA4B",500,0.00438801202719172,0,0.12611475999556,0,0.0202109282847505,0,0.714188052425127,0,0.135098254283534,"LU3-4","ABMI"
"3-0-CA8B",500,0,0,0.0753739855772284,0,0,0,0.513727400644713,0.410898616767722,0,"LU3-8","ABMI"
"3-2F2-CA4B",500,0,0.0351935218285389,0.0277011918253172,0,0.311491638078681,0,0.14360776957934,0.37990451217192,0.102101357787058,"LU3-52","ABMI"
"LU2-03",750,0,0,0.0430537884321171,0,0,0,0.376405693876679,0.191409090739335,0.389131426243474,"LU2-03","ACME"
"LU2-05",750,0,0,0.0703172030090695,0.0774776813854828,0,0,0.205493891336377,0.349246606096883,0.297464617458874,"LU2-05","ACME"
"LU2-100",750,0,0,0.133793501080332,0.0310626490877784,0.0856242201186687,0,0.25623993324305,0,0.493279680096431,"LU2-100","ACME"
"LU2-101",750,0.118119432160355,0,0.0748785834530702,0.0107693181243445,0,0,0.270718139363387,0.307429424661183,0.218085100416807,"LU2-101","ACME"
"LU2-106",750,0.0354122341473182,0,0.212375999757084,0.012068990529991,0.139327184142076,0.133396495848136,0.111562664737778,0.0364526305650504,0.319403794303588,"LU2-106","ACME"
"LU2-110",750,0,0,0.105025973705456,0,0,0,0.262833877974655,0.201029059993061,0.431111089162125,"LU2-110","ACME"
"LU2-119",750,0,0,0.14743110781223,0.177500131963172,0.0762979788275239,0,0.228568614963859,0.176265431788634,0.193936723858597,"LU2-119","ACME"
"LU2-123",750,0,0,0.0655083977959564,0,0,0,0.000180355580710834,0.00213718862130009,0.932174059117188,"LU2-123","ACME"
"LU2-13",750,0,0,0.0762323132937753,0.012119532714063,0,0,0.436701143032338,0.122978292367184,0.351968720890425,"LU2-13","ACME"
"LU2-137",750,0.00715312148103577,0,0.0855938192835174,0,0.0521272311092593,0,0.284343441683012,0.462799472050312,0.107982913448723,"LU2-137","ACME"
"LU2-143",750,0,0,0.00991186829172867,0,0,0,0.152210829996208,0.426717319289802,0.411159974659334,"LU2-143","ACME"
"LU2-15",750,0,0,0.0793137896387953,0,0,0,0.105137095438614,0.558168938788109,0.257380176626391,"LU2-15","ACME"
"LU2-153",750,0,0,0.0692291783348364,0,0.228481445468942,0,0.0101516703841984,0.441471258503409,0.250666449244425,"LU2-153","ACME"
"LU2-155",750,0,0,0,0.0175787348663288,0,0,0.0479483797412842,0.359593016174867,0.574879869218144,"LU2-155","ACME"
"LU2-17",750,0,0,0.0746694829712746,0.0850788031027878,0,0,0.0513782872252571,0.245125681265755,0.543747744044735,"LU2-17","ACME"
"LU2-18",750,0,0,0.0765211562230552,0,0,0,0.528767861699411,0.126124860860606,0.268586119937657,"LU2-18","ACME"
"LU2-20",750,0,0,0.0658437135399755,0.00705907512437439,0.0159006343017938,0,0.212235508512075,0.591136609847483,0.107824459895874,"LU2-20","ACME"
"LU2-21",750,0.00672294054750222,0,0.0695265009591553,0.015413240336972,0.112861790679508,0,0.497479724105351,0.230228497076438,0.0677673101727165,"LU2-21","ACME"
"LU2-24",750,0.0444139058456436,0,0.0872820555099444,0.0255170630914662,0.0933040998959128,0,0.311386946116616,0.209024018762725,0.229071914200798,"LU2-24","ACME"
"LU2-25",750,0,0,0.0695705405482424,0.0104843850984858,0,0,0.27407735368109,0.348431061086588,0.297436659128983,"LU2-25","ACME"
"LU2-26",750,0,0,0,0.0157216248555582,0,0,0.325992356071277,0.000954298958128088,0.657331720115336,"LU2-26","ACME"
"LU2-27",750,0,0,0.0750214055425381,0,0.0407600032083827,0,0.0160732999854138,0.0321612459793656,0.835984045530667,"LU2-27","ACME"
"LU2-29",750,0.0281135825652185,0,0.0661687386791047,0.0351574698882606,0,0,0.0668876524596652,0.439689580516815,0.363982980785395,"LU2-29","ACME"
"LU2-30",750,0.0645888091745389,0,0.0804842915093014,0,0,0,0.0882923628170063,0.590947006067209,0.175687528972569,"LU2-30","ACME"
"LU2-31",750,0,0,0.0662882684896998,0,0,0,0.305176312271195,0.225755700938486,0.402779718632189,"LU2-31","ACME"
"LU2-32",750,0,0,0.0858851862711364,0,0,0,0.455658345178437,0.199398462689697,0.259058016714523,"LU2-32","ACME"
"LU2-33",750,0,0,0.0699021500817733,0,0,0,0.029367380089631,0.474775854844063,0.425954615358703,"LU2-33","ACME"
"LU2-34",750,0,0,0.0638175362203646,0.026979235835009,0,0,0.333222557293448,0.36047768533189,0.215502982371336,"LU2-34","ACME"
"LU2-36",750,0,0,0.0480215760859649,0,0,0,0,0.916993287718405,0.0349851354728778,"LU2-36","ACME"
"LU2-38",750,0,0,0.0729921093901086,0.104853681014716,0,0,0.0943679640526013,0.486500494588394,0.241285752035781,"LU2-38","ACME"
"LU2-39",750,0,0,0.0751969962244837,0,0,0,0.103024374748028,0.145382440866925,0.676396188330338,"LU2-39","ACME"
"LU2-40",750,0.02267402659437,0,0.0924141436679635,0,0.014207461013337,0,0.0167295199873642,0.537894147676982,0.316080700011159,"LU2-40","ACME"
"LU2-42",750,0,0,0.0797019927331721,0,0,0,0.119254855544154,0.264790791768038,0.536252363674767,"LU2-42","ACME"
"LU2-44",750,0,0,0,0,0,0,0.176792461227406,0.137579669790634,0.68562786898105,"LU2-44","ACME"
"LU2-46",750,0.0356805506093963,0,0.0530558981603949,0.163504975126981,0,0,0.246327943183701,0.231513165297886,0.269917467915186,"LU2-46","ACME"
"LU2-47",750,0,0,0.0510442044113629,0,0.00147038049497943,0,0.0565171323953724,0.522877088733951,0.368091196948747,"LU2-47","ACME"
"LU2-50",750,0.0316976580387105,0,0.0683037514115493,0.044074219805207,0,0,0.0143816467676692,0.344946722599935,0.496596000666259,"LU2-50","ACME"
"LU2-51",750,0,0,0.0792603375433968,0,0.252309390594309,0,0,0.432802594216017,0.235627678366405,"LU2-51","ACME"
"LU2-52",750,0,0,0.0119422791554256,0.0174724895853858,0.0188026296154229,0,0.293593968350197,0.0403329388661129,0.617855696328261,"LU2-52","ACME"
"LU2-54",750,0,0,0.0937476518703773,0,0,0,0.0897139272273979,0.211787387082566,0.604751032048153,"LU2-54","ACME"
"LU2-56",750,0,0,0.073170754280588,0,0,0,0.164148123120999,0.654789245254943,0.107891876253503,"LU2-56","ACME"
"LU2-57",750,0.0565320471534688,0,0,0,0.0543514156315935,0,0.0595294767085225,0.617249291627465,0.212337768879039,"LU2-57","ACME"
"2-0-CA22B",750,0.0209525962873144,0,0.0373747269427105,0,0.146464476850992,0,0.115887335502426,0.0337566663481548,0.645564197039866,"LU2-22","ABMI"
"2-0-CA16B",750,0,0,0.0486283486064342,0.0769388370272233,0,0,0.476583145693964,0.00206082872952167,0.395788837506549,"LU2-16","ABMI"
"2-0-CA48B",750,0.00328699033788175,0,0.10539686828678,0.138034022136431,0.0891633449705352,0,0.0454547730057886,0.172267648362734,0.44639635155202,"LU2-48","ABMI"
"2-0-CA49B",750,0.00596704635756991,0,0.0646618637063247,0.0624445496149229,0.14442540312863,0,0.0233256645752932,0.242322341069157,0.456853139611271,"LU2-49","ABMI"
"2-1B1-CA21B",750,0.00672294054750198,0,0.0425551048560878,0.0929740172526436,0.192506467796683,0,0.324319769091473,0.183512758385476,0.157408948567349,"LU2-21","ABMI"
"LU3-05",750,0,0,0.078905602734468,0,0.000383674753770222,0,0.761922044097459,0.0276675740075268,0.13112110170976,"LU3-05","ACME"
"LU3-07",750,0,0,0.0150768353612571,0,0.189419828888062,0,0.664375869170382,0,0.131127492831486,"LU3-07","ACME"
"LU3-10",750,0,0,0.140322066600969,0.00695397638538735,0,0,0.563952912411348,0.288771050537171,0,"LU3-10","ACME"
"LU3-102",750,0,0,0.0670443238554831,0,0.0291293189870055,0,0.863042173950729,0.0163792753472769,0.0244049082733638,"LU3-102","ACME"
"LU3-103",750,0,0,0,0,0,0,0.941078116764274,0.0314009460383244,0.0275209371971155,"LU3-103","ACME"
"LU3-111",750,0,0.0210681867067222,0.0527719822574713,0.435639593369239,0.0960387499650456,0,0.19139230763405,0.0279500652869922,0.175139083379462,"LU3-111","ACME"
"LU3-126",750,0,0,0,0.0153260811828768,0.0587953705471845,0,0.91851624496216,0.00736230330861081,0,"LU3-126","ACME"
"LU3-129",750,0,0.0295846317985904,0.0622838497026564,0,0.292547341279848,0,0.615584158001222,0,0,"LU3-129","ACME"
"LU3-13",750,0.0110114803334263,0,0.0179975271265383,0.689952827994772,0,0,0.055062787777505,0,0.225975382205692,"LU3-13","ACME"
"LU3-131",750,0.000241479756356316,0,0,0,0.0315058649384434,0,0.594127955277181,0.133508182909083,0.240616517117534,"LU3-131","ACME"
"LU3-137",750,0,0,0.0877709446591462,0.420440262656519,0.119739244793697,0,0.287411210322424,0,0.0846383383084663,"LU3-137","ACME"
"LU3-14",750,0,0,0.0736274361344096,0.90398085184159,0,0,0.000724104791270031,0,0.0216676053559713,"LU3-14","ACME"
"LU3-147",750,0,0.032596972438937,0.0167228079329091,0,0.132581757224154,0,0.529689916847358,0.108863569577062,0.179544989677452,"LU3-147","ACME"
"LU3-15",750,0,0,0.0657454828779887,0,0,0,0.592615627428422,0,0.341638888494039,"LU3-15","ACME"
"LU3-17",750,0.00409199545737386,0,0,0,0.116791682283119,0,0.61338462770961,0,0.265731694550455,"LU3-17","ACME"
"LU3-18",750,0.0101454661421277,0,0.0766763165103991,0.564298665208913,0,0,0.212461554222469,0.127702814667793,0.00871518688679626,"LU3-18","ACME"
"LU3-19",750,0.0132477419581003,0,0,0.0632998591350549,0.0401792533089906,0,0.883273145598266,0,0,"LU3-19","ACME"
"LU3-20",750,0.00416406897524534,0,0,0,0.119220305284054,0,0.838549314543625,0,0.0380663111972256,"LU3-20","ACME"
"LU3-21",750,0.00535004837325616,0,0,0,0,0,0.554329575043076,0.236989487286871,0.203330889297015,"LU3-21","ACME"
"LU3-25",750,0.0571521237022396,0,0.0705078027243008,0,0.0204660677918701,0,0.574320441562652,0,0.277553567492521,"LU3-25","ACME"
"LU3-27",750,0.0157953886192292,0,0.0486070050487077,0.0154208585471671,0.244184790882047,0,0.675977213897352,1.47581531492569e-05,0,"LU3-27","ACME"
"LU3-28",750,0,0,0.0296841155918469,0.0120587962509264,0.0529259195895006,0,0.420841249772756,0.163802307592112,0.32068761286231,"LU3-28","ACME"
"LU3-32",750,0,0,0.0594745020787987,0.102538916277442,0.0342153961046626,0,0.700379943962245,0.0158436781380582,0.0875475681391181,"LU3-32","ACME"
"LU3-36",750,0,0,0,0.695265221837734,0.00367664704347372,0,0.300904136966223,0,0.000153994152482417,"LU3-36","ACME"
"LU3-38",750,0,0,0.0861538067394017,0,0.0239623260787018,0,0.280426164342973,0.435688704880795,0.173768999068108,"LU3-38","ACME"
"LU3-39",750,0,0,0,0.727542889669433,0.0446549203278344,0,0.105217708362553,0.0989966528733158,0.0235878287666646,"LU3-39","ACME"
"LU3-40",750,0.230613312744785,0,0,0.769386687255372,0,0,0,0,0,"LU3-40","ACME"
"LU3-41",750,0,0,0,0.738091544456262,0,0,0.0266274541508775,0.0153552450095933,0.219925756383296,"LU3-41","ACME"
"LU3-44",750,0.0240040817709723,0,0.0817096162545978,0,0.123567331211193,0,0.43037247718657,0.148653958689498,0.191692532966823,"LU3-44","ACME"
"LU3-45",750,0,0,0,0,0,0,0.320055479195069,0.313787910943391,0.366156609860036,"LU3-45","ACME"
"LU3-46",750,0,0,0.073780380875209,0,0.00934916332080143,0,0.697887804881068,0.180736371141119,0.0382462847064698,"LU3-46","ACME"
"LU3-48",750,0,0,0.0698396017790548,0.919731675398289,0,0,0.0104287474085217,0,0,"LU3-48","ACME"
"LU3-50",750,0,0,0.0483561412771354,0,0,0,0.587155322267001,0.131559427718569,0.232929110781021,"LU3-50","ACME"
"LU3-51",750,0,0,0,0,0.138081106105915,0,0.777127352015028,0.0847915418795673,0,"LU3-51","ACME"
"LU3-52",750,0,0.0222572206491038,0.0578873164957269,0,0.312190480501487,0,0.237645915044066,0.221788325131309,0.148230747074951,"LU3-52","ACME"
"LU3-49",750,0,0,0.056215786793844,0.664992334384612,0,0,0.22597996001291,0.0037203594240544,0.0490915411292969,"LU3-49","ACME"
"3-0-CA16B",750,0,0,0.0430373171306763,0.839957255341492,0,0,0.116792733476172,0,0.000212669370350099,"LU3-16","ABMI"
"3-0-CA22B",750,0,0,0,0,0.214736955536623,0,0.634537875281907,2.99780626834429e-06,0.150722171375468,"LU3-22","ABMI"
"3-2C1-CA43B",750,0,0,0.0828644207741748,0,0,0,0.417077341939944,0.19959355139686,0.300464688169781,"LU3-43","ABMI"
"3-2B1-CA38B",750,0,0,0.0809566962366823,0,0.0359142144984081,0,0.365777576409014,0.444068362979424,0.0732831478400169,"LU3-38","ABMI"
"3-0-CA33B",750,0,0,0.0766407041924781,0.61340967615778,0.117229429227404,0,0.0653277047916328,0.104395392068708,0.0229970966789964,"LU3-33","ABMI"
"3-0-CA34B",750,0.0453017153203378,0,0.0580749679920247,0.894518532253711,0.00020104914463878,0,0,0.00010120205007491,0.00180253882851866,"LU3-34","ABMI"
"3-0-CA35B",750,0.0171913163377723,0,0.0524015865749346,0.442859673839797,0.0256462660511152,0,0.0839007529111248,0.0240250557986226,0.353975341173539,"LU3-35","ABMI"
"3-0-CA4B",750,0.0764619681195823,0,0.0852781582292059,0,0.0901717586149486,0,0.658948918393354,0,0.0891391885130914,"LU3-4","ABMI"
"3-0-CA8B",750,0,0,0.0587985888432774,0,0,0,0.608539882276419,0.308484010158275,0.0241775179951005,"LU3-8","ABMI"
"3-2F2-CA4B",750,0,0.0504954538068095,0.0504575144216387,0,0.2793504932178,0,0.20976797261594,0.302622893926138,0.107305656662642,"LU3-52","ABMI"
"LU2-03",1000,0,0,0.0416912452608666,0.0043812475183136,0,0,0.378866997336029,0.140654842913054,0.434405666962408,"LU2-03","ACME"
"LU2-05",1000,0.00523457489517675,0,0.0513281545673793,0.0436283831391716,0,0,0.234334643911211,0.369819289720549,0.295654953383298,"LU2-05","ACME"
"LU2-100",1000,0.00591213463374746,0,0.119116594702208,0.0540503894201846,0.0717460361496208,0,0.242924815351248,0.00183434372282767,0.504415680919739,"LU2-100","ACME"
"LU2-101",1000,0.19585021028185,0,0.0536905508248059,0.0201261909234368,0,0,0.273567843143977,0.214007047879993,0.242758156051731,"LU2-101","ACME"
"LU2-106",1000,0.030063296442149,0,0.170053153066474,0.0203547896269876,0.0971007398250876,0.156486083967904,0.133160828150523,0.0648079989560274,0.327973112418884,"LU2-106","ACME"
"LU2-110",1000,0,0,0.0800545324672764,0,0,0,0.295262049160572,0.172484230182424,0.4521991892702,"LU2-110","ACME"
"LU2-119",1000,0,0,0.106050569446923,0.145204220814383,0.077121126331541,0,0.24339636448673,0.174283113640048,0.253944604578159,"LU2-119","ACME"
"LU2-123",1000,0,0,0.0534521209729715,0.00448801472473245,0.00305040641857853,0,0.00893800288904225,0.0383291612744035,0.891742292198814,"LU2-123","ACME"
"LU2-13",1000,0,0,0.05851604717097,0.0179000680738618,0,0,0.36398921015831,0.235830184502456,0.32376449182591,"LU2-13","ACME"
"LU2-137",1000,0.0127541399593301,0,0.0637289067160952,0.00119361879157047,0.044535715274327,0,0.329886833454738,0.430803493547577,0.117097291635354,"LU2-137","ACME"
"LU2-143",1000,0,0,0.017478604793952,0,0,0,0.276231946958238,0.360786916252072,0.345502528787693,"LU2-143","ACME"
"LU2-15",1000,0,0,0.0585417228236558,0,0,0,0.141975283207038,0.536105283977891,0.263377710677904,"LU2-15","ACME"
"LU2-153",1000,0,0,0.0547118351708453,0,0.185019288732759,0,0.010853015373911,0.49540892945871,0.254006932545767,"LU2-153","ACME"
"LU2-155",1000,0,0,0,0.00988803836230667,0,0,0.131683724821791,0.313970102322449,0.544458134493576,"LU2-155","ACME"
"LU2-17",1000,0,0,0.0565059237621162,0.100934938828439,0,0,0.115936034599911,0.237539046364394,0.489084055988161,"LU2-17","ACME"
"LU2-18",1000,0,0,0.0566254604142268,0,0,0,0.471792092048132,0.138420318050284,0.333162127549917,"LU2-18","ACME"
"LU2-20",1000,0,0,0.0504817765494467,0.0162623088373419,0.0137322147219281,0,0.344314302791526,0.461931549511463,0.113277848733425,"LU2-20","ACME"
"LU2-21",1000,0.00378165405796927,0,0.0526306729013058,0.00866994768954508,0.102528429370014,0,0.521345173315678,0.241557556822051,0.0694865678916338,"LU2-21","ACME"
"LU2-24",1000,0.0442865785022073,0,0.0820478978646863,0.0198906353873428,0.0813971238391873,0,0.310068958071296,0.226011095654186,0.236297710526472,"LU2-24","ACME"
"LU2-25",1000,0.00799431012013561,0,0.0515914622238676,0.0540011021849108,0,0,0.221429119743702,0.387667813380133,0.2773161927834,"LU2-25","ACME"
"LU2-26",1000,0,0,0,0.00988803836230813,0,0,0.312823633027512,0.0318233521767029,0.645464976433372,"LU2-26","ACME"
"LU2-27",1000,0,0,0.0538444738071405,0,0.0306492188267771,0,0.0409125396597592,0.108113109213746,0.766480659361015,"LU2-27","ACME"
"LU2-29",1000,0.0583671911725511,0,0.0513228529531991,0.0233241659778265,0,0,0.129574017565652,0.330051389605331,0.407360383007617,"LU2-29","ACME"
"LU2-30",1000,0.0509210056929616,0,0.0575287409392431,0.00393100678749237,0,0,0.0856771475572286,0.612064407750762,0.189877690214845,"LU2-30","ACME"
"LU2-31",1000,0,0,0.0484962002881611,0,0,0,0.257259597678048,0.235226705316992,0.459017496052895,"LU2-31","ACME"
"LU2-32",1000,7.524393072366e-05,0,0.0906542781318172,0,0,0,0.39393222704973,0.213520315168274,0.301817947747912,"LU2-32","ACME"
"LU2-33",1000,0,0,0.0520595417003015,0,0,0,0.0406152676970321,0.419216075353569,0.488109114696354,"LU2-33","ACME"
"LU2-34",1000,0,0,0.0472437618318056,0.0453841946542941,0,0,0.242645225000039,0.463266894359305,0.20145992283275,"LU2-34","ACME"
"LU2-36",1000,0,0,0.0432683050224482,0,0,0,0,0.933715080070515,0.0230166139206182,"LU2-36","ACME"
"LU2-38",1000,0,0,0.053438754202471,0.11427905425695,0,0,0.150471773235979,0.44566947497345,0.236140944087673,"LU2-38","ACME"
