buffer,site,water_area_mn,natural_area_mn,anthropogenic_area_mn,water_cohesion,natural_cohesion,anthropogenic_cohesion,water_core_mn,natural_core_mn,anthropogenic_core_mn,water_ed,natural_ed,anthropogenic_ed,water_lpi,natural_lpi,anthropogenic_lpi,water_np,natural_np,anthropogenic_np,water_pd,natural_pd,anthropogenic_pd,water_split,natural_split,anthropogenic_split,water_tca,natural_tca,anthropogenic_tca,landscape_split
2000,LU16_80,1.1083333333333334,26.580833333333334,9.552826086956522,95.43652145710057,99.72246190916852,99.7142577591524,0.4425,23.83141025641026,6.593478260869565,1.1193207866205441,56.16450046340674,55.235702363870544,0.13277049756190498,34.53739702347993,15.965999638800737,3,39,23,0.23815335885543493,3.095993665120654,1.825842417891668,381158.6010770058,4.44978320738774,38.962938379812975,1.3275000000000001,929.425,151.65,3.993640711690599
2250,LU16_80,0.831875,33.3499375,11.656590909090909,95.35803998498801,99.78164099416004,99.71156170992147,0.33187500000000003,30.0595,8.0425,0.8941064268997408,53.64952282951744,52.906002748200805,0.10493985957823275,39.539582248379624,13.860845667819072,4,40,22,0.2509772426385237,2.5097724263852377,1.3803748345118807,610136.8850109666,4.177308979485608,50.88241373459795,1.3275000000000001,1202.38,176.935,3.860357598855592
2500,LU16_80,5.0725,35.22510638297872,7.279999999999999,98.43951276294992,99.82759127087714,99.76880849876629,3.7750000000000004,31.89622340425532,4.9889375,1.4081857788487446,51.91731865159857,50.631141748895566,0.8624502432551969,38.76196576634284,14.565445052794256,4,47,40,0.203348126909566,2.3893404911874008,2.03348126909566,13252.410315956226,3.9862468820323724,47.1347925271632,15.100000000000001,1499.1225,199.5575,3.674393690933979
2750,LU16_80,10.756,36.832824074074075,6.238981481481482,98.95843627643086,99.83102387949043,99.77611673503972,8.9165,33.51175925925926,4.312824074074074,1.8763204368695914,49.63109186931312,47.855626282353654,1.9128803199620112,37.415258288220045,13.924692944257732,5,54,54,0.21011427064609087,2.2692341229777813,2.2692341229777813,2695.802503948553,4.290386635780553,51.572818534502126,44.5825,1809.635,232.8925,3.9550667550910803
3000,LU16_80,28.6275,39.59457627118644,5.9517578125,99.5421086803165,99.83056016390559,99.78290329529004,25.45875,36.1181779661017,4.1167578124999995,2.0536799808582193,48.16524089242372,46.19632156425784,3.9267138206658827,35.2799441286031,13.22116085011403,4,59,64,0.1412677544872378,2.0836993786867573,2.260284071795805,648.3287281666219,4.731762817670116,57.20761769171047,101.835,2130.9725,263.47249999999997,4.341024942031241
3250,LU16_80,47.0725,43.47387096774194,6.358876811594203,99.66693601732086,99.83410111779187,99.79882623270989,43.44,39.764717741935485,4.459710144927536,1.9925160255324974,46.74135591919474,44.821076124195145,5.567155991882453,33.11278709198757,12.997329516852485,4,62,69,0.12039371755483369,1.866102622099922,2.076791627820881,322.61189364913787,5.214274882116819,59.194991457153435,173.76,2465.4125,307.71999999999997,4.722009600408159
3500,LU16_80,68.723125,45.26180147058824,6.945416666666667,99.73950145444574,99.82612744084096,99.82013642345103,64.549375,41.443308823529414,4.948368055555555,1.9518449736747505,46.060426732489525,44.170874683506526,7.048639094260875,31.141011714963152,12.799379147183906,4,68,72,0.10382154115291227,1.7649661995995085,1.8687877407524207,201.26346064236537,5.745657031772277,61.040437843060246,258.1975,2818.145,356.2825,5.117820068399576
3750,LU16_80,91.773125,49.31281690140845,6.442383720930232,99.7818963672826,99.82473028179801,99.82380154093855,87.33125,45.17408450704225,4.603779069767442,1.8711781469004867,44.969329072398764,43.15694322981177,8.225665215137436,29.540080240189177,12.251072535570758,4,71,86,0.09044969894383018,1.6054821562529857,1.9446685272923487,147.78973735093027,6.314013071940501,66.6228360749469,349.325,3207.36,395.925,5.550802916985075
4000,LU16_80,114.79375,50.29167721518988,5.253179824561403,99.81062513487934,99.82442406070325,99.82855230888579,110.004375,46.091677215189875,3.7026754385964913,1.7918617871311926,44.86313077907726,43.12294775674408,9.06067882045207,28.50153446178554,11.711749763470268,4,79,114,0.07950579199694698,1.5702393919397029,2.265915071912989,121.80632132485863,6.836532885445597,72.90387105175074,440.0175,3641.2425,422.105,5.945323650099729
4250,LU16_80,139.919375,53.840421686746986,4.549877622377622,99.83294864865185,99.82835367401327,99.83100126733699,134.755,49.411295180722895,3.1817307692307693,1.7115493483522377,43.96234239262978,42.29657522849272,9.796551016760683,27.73018093647458,11.256606501246244,4,83,143,0.07043412956182048,1.461508188407775,2.518020131835082,104.19520892984399,7.333225291522376,78.9185426552778,539.02,4101.1375,454.9875,6.303806574771785
4500,LU16_80,167.03500000000003,55.003305555555556,4.616527777777778,99.85052198343442,99.83016044231539,99.84063391550467,161.495,50.52063888888889,3.2683950617283952,1.6351688535675664,43.28092467934747,41.686595777934336,10.44269722751702,27.15051799981622,11.537679175472782,4,90,162,0.06283069562219275,1.4136906514993368,2.544643172698806,91.70025354765652,7.80956015367974,75.12028867543796,645.98,4546.8575,529.48,6.567486122027308
4750,LU16_80,195.47500000000002,55.70604591836735,4.732319444444444,99.86411112372038,99.8298332466287,99.84662169053992,189.63125,51.13063775510204,3.3971666666666667,1.5550740105260041,42.980948581047834,41.46253089352607,10.976806416548357,26.682031775392613,11.772636336849052,4,98,180,0.0563943430834453,1.3816614055444099,2.5377454387550387,82.99367713209178,8.263327056666826,72.15157611872172,758.525,5010.8025,611.49,6.8061726696779
5000,LU16_80,179.71599999999998,53.9813963963964,4.965089743589743,99.86805265245138,99.8327305142392,99.85031540865428,174.652,49.49186936936937,3.5924615384615386,1.5657791055335752,43.1375006640723,41.64170762176859,11.366086598845929,26.242165139751034,11.971338798396555,5,111,195,0.06362369384533016,1.4124460033663295,2.4813240599678763,77.40581275054386,8.716869693114912,69.77256364880023,873.26,5493.5975,700.5300000000001,7.043677687795956
250,LU16_81,NA,18.6875,0.46166666666666667,NA,99.95892477614055,94.5613761722448,NA,15.1425,0.10416666666666667,NA,48.07572549508033,48.07572549508033,NA,93.10001245485115,6.214970731099763,NA,1,3,NA,4.981940465811433,14.945821397434301,NA,1.1537202671111062,257.28921110818425,NA,15.1425,0.3125,1.1485699213552378
500,LU16_81,NA,21.945833333333333,1.359,NA,99.7123557343749,98.71071322033966,NA,18.559166666666666,0.8455,NA,43.87649113971861,43.87649113971861,NA,69.6547165654213,16.678732177142678,NA,3,10,NA,3.7770293664033234,12.590097888011078,NA,1.9898019569781105,35.942607315980794,NA,55.6775,8.455,1.885423882822499
750,LU16_81,NA,37.713125,1.5093055555555555,NA,99.78450347933023,98.94552380853932,NA,33.343125,1.0298611111111111,NA,35.67014942141332,35.67014942141332,NA,60.3331086394787,14.901415571284124,NA,4,18,NA,2.2469385462307603,10.111223458038422,NA,2.365885617422825,45.0315278733429,NA,133.3725,18.5375,2.2477902543537263
1000,LU16_81,NA,38.00142857142857,2.1666304347826086,NA,99.79698522953619,99.25555867665408,NA,34.11071428571429,1.5415217391304348,NA,35.9356324750469,35.9356324750469,NA,54.47889375242407,15.412745276522319,NA,7,23,NA,2.2162945138795447,7.282110545604217,NA,2.6267207403245663,42.09326053093245,NA,238.775,35.455,2.472434856218307
1250,LU16_81,NA,41.581250000000004,2.4108593750000002,NA,99.78184217892986,99.42064063019164,NA,37.5025,1.709140625,NA,39.27296332359623,39.27296332359623,NA,49.75454397922752,15.301444336254463,NA,10,32,NA,2.0285621551444333,6.491398896462187,NA,2.9517616982783377,42.7088105078433,NA,375.025,54.6925,2.7609428648197665
1500,LU16_81,NA,49.552083333333336,2.940320512820513,NA,99.76965717814763,99.54270837874546,NA,44.35583333333333,2.0618589743589744,NA,46.97605729612751,46.97605729612751,NA,45.15594655275114,15.793795974185725,NA,12,39,NA,1.6918147885760206,5.498398062872067,NA,3.3548390716139433,40.08733971117138,NA,532.27,80.4125,3.0957603257549198
1750,LU16_81,NA,63.24923076923077,2.85185,NA,99.85369154296231,99.55870179923548,NA,56.9751923076923,2.0157499999999997,NA,44.4999520642184,44.4999520642184,NA,50.06698053807267,14.395762995131282,NA,13,50,NA,1.3473841314425044,5.182246659394248,NA,2.9462647557897936,48.25115433511578,NA,740.6775,100.7875,2.77671566200059
2000,LU16_81,NA,68.5425,1.895261627906977,NA,99.87353796839231,99.51815795512779,NA,62.08203125,1.3201453488372095,NA,43.01514877875004,43.01514877875004,NA,50.147756658972874,12.475266388684362,NA,16,86,NA,1.2701714136015512,6.827171348108338,NA,2.936820916658965,64.2504274776318,NA,993.3125,113.5325,2.8084495768191498
2250,LU16_81,NA,67.51309523809523,1.8147422680412373,NA,99.88668193432912,99.52117954317553,NA,61.92333333333333,1.2428092783505156,NA,38.68415521346714,38.68415521346714,NA,50.57347040572717,10.620653091187442,NA,21,97,NA,1.3176015886510584,6.0860644809120314,NA,2.8840929079306505,88.64818928164375,NA,1300.3899999999999,120.5525,2.7932179542793443
2500,LU16_81,2.06,61.39060344827587,1.5917672413793105,96.62526679441244,99.92165422730845,99.50161767610652,0.73,56.84,1.0735344827586206,0.25927380457618265,35.718779430436456,35.459505625860274,0.10472628184841888,50.78093524128351,8.969221403306758,1,29,116,0.050838000897290715,1.4743020260214308,5.897208104085723,911776.995017497,2.463164557980976,124.2947552828226,0.73,1648.36,124.53,2.415293855622747
2750,LU16_81,20.6725,83.24192307692307,1.4973461538461539,99.00177690909287,99.92224834055409,99.47640743821626,16.4075,77.27394230769231,0.9853461538461539,0.6849840362999516,35.427962687280626,34.742978650980675,0.8687320546264263,50.13001039032534,7.7510356181193,1,26,130,0.04202356050919949,1.0926125732391867,5.463062866195933,13250.37919770255,2.50139087682306,166.42883531279801,16.4075,2009.1225000000002,128.095,2.463893931083773
3000,LU16_81,25.72875,102.83709999999999,1.4933928571428572,99.28795835751272,99.9359834081376,99.45250962536375,22.73625,95.69800000000001,0.9635178571428572,0.9288494275038319,34.88129798761063,33.9524485601068,1.8033982468408525,48.96431522959887,6.919310179200837,2,25,140,0.07063493745276289,0.8829367181595361,4.944445621693402,3074.6148922180428,2.464117248260661,208.83432318363344,45.4725,2392.45,134.8925,2.4334537177073763
3250,LU16_81,50.54625,106.61053571428572,1.494604430379747,99.58577279640838,99.93859452929522,99.46256878696903,45.33375,99.43321428571429,0.975,1.3033002391390391,34.23495824472848,32.93165800558944,3.042589022479672,47.28692320310866,6.621547796956056,2,28,158,0.06019862536438981,0.8427807551014573,4.755691403786795,1080.222974060078,2.534278333363455,228.0353578723843,90.6675,2784.13,154.05,2.5006209702801416
3500,LU16_81,42.964999999999996,103.13780303030303,1.4001262626262627,99.64084631971949,99.93622823881638,99.45157783862147,39.350624999999994,96.13090909090909,0.8991035353535354,1.709220902850194,35.39268279546518,33.74575695968925,4.374541303900644,45.3455526837818,6.281419263321897,4,33,198,0.10382511179044458,0.8565571722711678,5.139343033627006,522.4819691235899,2.6468230546441203,252.30307421007765,157.40249999999997,3172.3199999999997,178.0225,2.606278447186011
3750,LU16_81,63.501875,93.94878048780488,1.4377272727272727,99.71997825902879,99.92588323155658,99.46247241806833,59.5,87.29384146341464,0.9144545454545455,1.683548318345532,36.537181939110724,34.90790515822697,5.668718620734102,43.39427763170317,5.874724331682763,4,41,220,0.09045256243629453,0.927138764972019,4.9748909339962,311.1726575227056,2.8873348396763863,283.9422376312321,238,3579.0475,201.18,2.832254225325911
4000,LU16_81,86.666875,88.50428571428571,1.3736660079051384,99.7699466504618,99.91916947498244,99.45942161333996,82.2875,82.16647959183673,0.8571442687747036,1.6239590611250638,36.910780643282585,35.33452662189681,6.824653169453271,41.541200755727345,5.363040321690985,4,49,253,0.0795083995654866,0.9739778946772107,5.028906272517028,214.69577211488792,3.1976027358749546,333.82828348881407,329.15,4026.1575,216.85750000000002,3.121219530481337
4250,LU16_81,111.18625,85.19802631578948,1.4102798507462688,99.80279533657723,99.91329938342552,99.46775444868277,106.53,79.00578947368422,0.8657835820895522,1.556615505845012,37.22758678373565,35.71323233234798,7.772864441064538,39.89738487714579,4.907917124311332,4,57,268,0.07043509076221774,1.0037000433616028,4.719151081068588,165.51163685043159,3.535407673998255,388.5236151438825,426.12,4503.33,232.03,3.430902143204319
4500,LU16_81,136.78625000000002,83.08415384615385,1.4793639575971733,99.82723262939716,99.90818754490077,99.63451414425364,131.6975,77.07165384615385,0.8954681978798587,1.5134438898728062,37.06013328045049,35.584388044814276,8.54220089455765,38.430125937066805,6.106828561442916,4,65,283,0.06283109039430436,1.0210052189074459,4.445299645397034,137.04220085126818,3.896462548746033,268.07479997904045,526.79,5009.6575,253.4175,3.735938403146541
4750,LU16_81,165.64437500000003,82.7071875,1.5039636075949367,99.84736218528533,99.9038018962534,99.69816968850765,160.014375,76.66243055555556,0.917871835443038,1.4853200399422084,37.381846738517055,35.93036407964615,9.294740860294265,36.83981419048119,6.307816540769286,4,72,316,0.05639563511883089,1.015121432138956,4.45525517438764,115.75007146887465,4.308120197596743,251.3049285726056,640.0575,5519.695,290.04749999999996,4.0859966075961855
5000,LU16_81,196.823125,78.74689759036144,1.5512173913043479,99.8628202902595,99.89850061619542,99.73109577916044,190.81875,72.83921686746989,0.9449855072463768,1.4455767704975087,38.7245330029885,37.3120416163228,9.976102172755331,35.25922080103532,6.408288906661679,4,83,345,0.050900590510475664,1.05618725309237,4.390175931528526,100.47899472238495,4.757195394325652,243.4810803086467,763.275,6045.655,326.02,4.458964559701694
250,LU16_83,NA,11.5425,2.8433333333333333,NA,99.64029608333527,99.05227538807962,NA,9.0425,2.1558333333333333,NA,54.05405405405405,54.05405405405405,NA,57.504047826628465,41.42483497322206,NA,1,3,NA,4.981940465811433,14.945821397434301,NA,3.0241488722756147,5.824136658714418,NA,9.0425,6.4675,1.990561476202673
500,LU16_83,NA,6.78375,12.910000000000002,NA,99.21672008581535,99.71286153583998,NA,4.994166666666667,9.340833333333334,NA,73.89922261039247,73.89922261039247,NA,38.038586221005254,48.27683882541781,NA,6,3,NA,7.553583231045227,3.7767916155226136,NA,6.524471967789366,4.29030016637307,NA,29.965,28.0225,2.5883063296803357
750,LU16_83,NA,3.858260869565217,44.64625,NA,99.07389785865028,99.83936688539418,NA,2.8685869565217392,33.05625,NA,78.72158173367222,78.72158173367222,NA,21.462373443051128,50.0667013045371,NA,23,2,NA,12.918989510342213,1.1233903922036708,NA,13.090658520847082,3.9893366532419803,NA,65.97749999999999,66.1125,3.057556124577474
1000,LU16_83,NA,4.883214285714286,18.12125,NA,99.00498832169072,99.8431800416989,NA,3.643642857142857,13.29375,NA,87.05768758953091,87.05768758953091,NA,19.64971152248067,45.49555610076531,NA,35,8,NA,11.080069329576663,2.5325872753318084,NA,16.20783575431509,4.831176793750419,NA,127.5275,106.35,3.7217963435439447
1250,LU16_83,NA,6.751951219512195,24.01527777777778,NA,99.23619057269434,99.86051238664771,NA,5.182317073170732,17.81138888888889,NA,85.735875083043,85.735875083043,NA,20.47548773499267,43.44251903015919,NA,41,9,NA,8.316978299786497,1.8256781633677677,NA,15.964258981648403,5.298527651292892,NA,212.475,160.3025,3.9781741267919584
1500,LU16_83,NA,7.692760416666666,48.56428571428572,NA,99.31386617967236,99.89864849156174,NA,5.992239583333333,37.71678571428571,NA,77.51664721994071,77.51664721994071,NA,21.049347682784536,47.73037320088409,NA,48,7,NA,6.768165650854304,0.9870241574162528,NA,17.35065964631103,4.389395917305303,NA,287.6275,264.0175,3.5031609919861175
1750,LU16_83,NA,7.636076923076923,58.5521875,NA,99.28503051795337,99.92277311808631,NA,5.966730769230769,46.758125,NA,76.4644148171182,76.4644148171182,NA,20.412795895362848,48.06105129500784,NA,65,8,NA,6.7374094660603,0.8292196265920369,NA,19.379665297035324,4.328873438486565,NA,387.8375,374.065,3.5384769718178664
2000,LU16_83,NA,8.467564102564102,85.58928571428572,NA,99.30822717732534,99.93434628044793,NA,6.681987179487179,69.13392857142857,NA,74.64304002476986,74.64304002476986,NA,17.782104565356327,47.49800531123099,NA,78,7,NA,6.1924666261774615,0.5557341844005415,NA,22.709546932074158,4.4325004310057,NA,521.195,483.9375,3.708639780110559
2250,LU16_83,NA,9.535472222222223,122.57458333333334,NA,99.31880468422098,99.93985343474293,NA,7.655194444444445,100.79791666666667,NA,70.45819633041339,70.45819633041339,NA,15.651590070530357,46.1336939333852,NA,90,6,NA,5.647448608217665,0.37649657388117763,NA,27.775034570631394,4.698546376722097,NA,688.9675,604.7875,4.01872181133158
2500,LU16_83,NA,12.494038461538462,82.997,NA,99.35566283275676,99.93723716443714,NA,10.29076923076923,68.19875,NA,67.6944117157343,67.6944117157343,NA,13.636877820865283,42.14733384936659,NA,91,10,NA,4.626505044034414,0.5084071476960894,NA,32.15978073025496,5.629367768278406,NA,936.46,681.9875000000001,4.79077302005957
2750,LU16_83,NA,13.408165137614679,114.75562500000001,NA,99.39113908571994,99.93667427018923,NA,11.25165137614679,93.4771875,NA,66.64117148938763,66.64117148938763,NA,11.684215613554748,38.568985116840054,NA,109,8,NA,4.580726906727574,0.3362001399433082,NA,34.656107937107734,6.722387806115306,NA,1226.43,747.8175,5.630262609098954
