Site,BUFF_DIST,Feature_Area,Buffer_Area,CONVENTIONAL-SEISMIC,TRAIL,LOW-IMPACT-SEISMIC,PIPELINE,HARVEST-AREA,TAME_PASTURE,ROUGH_PASTURE,CULTIVATION_ABANDONED,CROP,WELL-ABAND,RURAL-RESIDENCE,URBAN-RESIDENCE,COUNTRY-RESIDENCE,RESIDENCE_CLEARING,TRANSMISSION-LINE,RECREATION,RUNWAY,GREENSPACE,TRANSFER_STATION,WELL-GAS,WELL-OIL,WELL-OTHER,WELL-CASED,WELL-BIT,WELL-CLEARED-NOT-DRILLED,CLEARING-UNKNOWN,CLEARING-WELLPAD-UNCONFIRMED,MISC-OIL-GAS-FACILITY,FACILITY-UNKNOWN,OIL-GAS-PLANT,FACILITY-OTHER,CAMP-INDUSTRIAL,URBAN-INDUSTRIAL,GRVL-SAND-PIT,OPEN-PIT-MINE,VEGETATED-EDGE-ROADS,CANAL,ROAD-PAVED-1L,ROAD-UNIMPROVED,ROAD-WINTER-ACCESS,TRUCK-TRAIL,ROAD-PAVED-UNDIV-1L,ROAD-PAVED-UNDIV-2L,ROAD-GRAVEL-1L,ROAD-UNCLASSIFIED,ROAD-GRAVEL-2L,SUMP,BORROWPIT-WET,DUGOUT,BORROWPITS,BORROWPIT-DRY,LAGOON,RESERVOIR,MINES-PITLAKE
CAM21,2000,0,12560629.5,0.020075964,0,0.000541858,0.001432201,0,0,0,0,0,0.001945038,0,0,0,0,0.0120499,0,0,0,0,0,0,0,0,0,0,0.000591141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72945550810305e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM22,2000,0,12560629.5,0.010908983,0.000987794,0,0.002085266,0.101965343,0,0,0,0,0,0,0,0,0,0.032879483,0,0,0,0,0,0,0,0,0,0,0.000263809,0,0,0,0,0.001775995,0,0,0,0,0.002204486,0,0,0,0,0.002205114,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM23,2000,0,12560629.5,0.015344415,0.001347189,0,0.002842728,0.053345418,0,0,0,0,0.000857241,0,0,0,0,0.035075572,0,0,0,0,0,0,0,0,0,0,0.000208848,0,0,0,0,0.000142849,0,0,0,0,0.001055997,0,0,0,0,0.001055436,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM24,2000,0,12560629.5,0.016821812,0.000490621,0,0.003588623,0,0,0,0,0,0.000857245,0,0,0,0,0.012100946,0,0,0,0,0,0,0,0,0,0,0.000102522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212155,0,0,0,0,0,0,0
CAM25,2000,0,12560629.5,0.019831478,0.000402901,0,0.003415913,0,0,0,0,0,0.000857245,0,0,0,0,0.011806623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212155,0,0,0,0,0,0,0
CAM26,2000,0,12560629.5,0.004110739,0.002528044,0,0,0,0,0,0,0,0.001243149,0,0,0,0,0,0,0,0,0,0,0.001448141,0,0,0,0,0,0,0,0,0,0,0,0,0.00723808,0,0.008917261,0,0,0.004849668,0,0,0,0,0.003546468,0,0,0,0,0,0,0,0,0,0
CAM27,2000,0,12560629.5,0.008296603,0.000964734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006978181,0,0,0.001881522,0,0.000101597,0,0,0.003283444,0,0,0,0,0,0,0,0,0,0
CAM28,2000,0,12560629.5,0.000279272,0.002519203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161136,0,0,0.0013537,0,0.000257082,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM29,2000,0,12560629.5,0.007113696,0.003230103,0,0.002708436,0,0,0,0,0,0.001388225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009656166,0,0,0.003412938,0,0.000288918,0,0,0.003018166,0,0,0,0,0,0,0,0,0,0
CAM30,2000,0,12560629.5,0.019486379,0.002035247,0,0.007255153,0,0,0,0,0,0.002245535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311157,0,0,0,0,0,0,0,0,0,0.008201306,0,0,0.001568338,0,0,0,0,0.003340735,0,0,0,0,0,0,0,0,0,0
CAM31,2000,0,12560629.5,0.009963818,0.002488179,0,0.003513964,0.086744452,0,0,0,0,0.000762304,0,0,0,0,0,0,0,0,0,0.000758842,0,0,0,0.001887563,0,0.000271803,0.000268493,0,0,0,0,0,0,0,0,0.003926225,0,0,0,0,0,0,0,0.003551393,0,0,0,0,0,0,0,0,0,0
CAM32,2000,0,12560629.5,0.013207578,0.002009419,0,0.001550122,0.020916438,0,0,0,0,0.007515548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003156417,0,0.000338572,0,0,0,0,0,0,0,0,0,0.007562949,0,0,0.00202107,0.00037521,0,0,0,0.003245231,0,0,0.000181434,0.000931606,0,0.000173435,0,0,0,0
CAM33,2000,0,12560629.5,0.020536139,0.001168188,0,0.00850696,0,0,0,0,0,0.000798568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001956748,0,0,0.001375777,0,0,0,0,0,0,0,0,0.000168589,0,0,0.000158693,0,0,0,0,0,0,0,0.000351021,0,0,0,0,0,0,0
CAM35,2000,0,12560629.5,0.032603379,0.001117194,0,0.001103275,0,0,0,0,0,0.000458819,0,0,0,0,0,0,0,0,0,0,0,0.000851879,0.000798502,0.004344105,0,0.000476461,0,0,0,0,0,0,0,0,0,0.005773299,0,0,8.77663458031329e-05,0,0.001153252,0,0,0.00362951,0,0,0,0.00137074,0,0,0,0,0,0
CAM34,2000,0,12560629.5,0.016589354,0.000998457,0,0.007100778,0.019046827,0,0,0,0,0.00085702,0,0,0,0,0,0,0,0,0,0.000758842,0,0,0.00054968,0,0,0,0,0,0,0,0,0,0,0,0,0.009002732,0,0,0,0,0.00058887,0,0,0.005059136,0,0,0,0.000966857,0,0,0.002498301,0,0,0
CAM36,2000,0,12560629.5,0.0218521,0.002163374,0,0,0,0,0,0,0,0.000798423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002898688,0,0,0.002555796,0.00355408,0.000407434,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM37,2000,0,12560629.5,0.023880695,0.002097158,0,0,0,0,0,0,0,0.000798423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002667968,0,0,0.001760431,0.003650885,0.000911766,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM38,2000,0,12560629.5,0.020803138,0.001635689,0,0,0.007365565,0,0,0,0,0.000857287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002082904,0,0,0,0,0.00208325,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM39,2000,0,12560629.5,0.024553481,0.000888775,0,0,0,0,0,0,0,0.00059805,0,0,0,0,0.020882296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002165661,0,0,0,0,0.00216588,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM40,2000,0,12560629.5,0.018040547,0.000820624,0,0,0,0,0,0,0,0.000857339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM41,2000,0,12560629.5,0.017982625,0.000209112,0,0.016280494,0.176706677,0,0,0,0,0.016600914,0,0,0,0,0,0,0,0,0,0,0.00362899,0.001033377,0,0,0,0.000362017,0,0.002051492,0,0,0,0,0,0,0,0.025034111,0,0,0.005609981,0,0,0,0.005316974,0.006056206,0,0,0.002775943,0.00167471,0,0.003667881,0.000704335,0,0,0
CAM42,2000,0,12560629.5,0.027225956,0.000193313,7.72680273712562e-05,0.011813774,0.022242048,0,0,0,0,0.014731612,0,0,0,0,0,0,0,0,0,0,0.001709381,0.000781907,0,0,0,0,0,0.001257748,0,0,0,0,0,0,0,0.008496787,0,0,0.002537472,0,0.00043698,0,0,0.003120896,0,0,0.000596004,0.002126665,0,0.00041129,0.002783812,0,0,0
CAM43,2000,0,12560629.5,0.038862168,0.000504679,0,0,0.089588589,0,0,0,0,0.003252884,0,0,0,0,0,0,0,0,0,0,0.000764889,0,0,0,0,0.00020549,0,0,0,0,0,0,0,0,0,0.001270236,0,0,0,0,0,0,0,0.000696431,0,0,0.000539627,0,0,0.000368306,0.000480581,0,0,0
CAM44,2000,0,12560629.5,0.037310295,0.000763172,0,0,0.06297807,0,0,0,0,0.001581033,0,0,0,0,0,0,0,0,0,0,0.000377646,0,0,0,0,0.00020549,0,0,0,0,0,0,0,0,0,0.000767142,0,0,0,0,0,0,0,0.000417268,0,0,0,0,0,0.000368306,0.000480581,0,0,0
CAM45,2000,0,12560629.5,0.013505118,0.000333131,0,0,0.205908049,0,0,0,0,0.00225309,0,0,0,0,0.014825704,0,0,0,0,0,0.000884648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004308697,0,0,0.001293624,0,0.000571184,0,0,0.002396174,0,0,0,0,0,0,0,0,0,0
CAM46,2000,0,12560629.5,0.01953718,0,0,0,0.079523553,0,0,0,0,0.001276467,0,0,0,0,0,0,0,0,0,0,0.001133866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001083362,0,0,0.000578064,0,0.000530073,0,0,0,0,0,0.000155044,0,0,0,0,0,0,0
CAM47,2000,0,12560629.5,0.021473505,2.26872155539724e-05,0,0,0.118983724,0,0,0,0,0.001103523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429902,0,0,0,0,0,0,0,0,0,0.000155918,0,0,7.67472282967844e-05,0,0,0,0,0,0,0,0,0,0,0,0.000245721,0,0,0
CAM48,2000,0,12560629.5,0.02425928,0.000115585,0,0,0.082755606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM49,2000,0,12560629.5,0.008692958,0.000240574,2.78273655794482e-05,0,0.164632134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026437,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM50,2000,0,12560629.5,0.015114149,0.00020215,0,0,0.126604918,0,0,0,0,0.000562568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200293,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM51,2000,0,12560629.5,0.014881816,0.001383082,0,0,0.136001259,0,0,0,0,0.003920506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066854,0,0,0,0,0,0,0,0,0,0.007979566,0,0,0.005126448,0,0.001496956,0,0,0,0,0,0.000132715,0,0,0,0,0,0,0
CAM52,2000,0,12560629.5,0.020486171,0.000748707,0,0,0.14621306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000972694,0,0,0,0,0.001382912,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM53,2000,0,12560629.5,0.018929874,0.000565374,0,0,0.128495214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072229,0,0,0.000883044,0,0.000412286,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM54,2000,0,12560629.5,0.018454482,0.000127641,0,0,0.064577605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000706365,0,0,0,0,0.00207441,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM55,2000,0,12560629.5,0.020347244,7.00963037036869e-05,0,0,0.161065639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM75,2000,0,12560629.5,0.01865976,0.002808073,0,0.002902372,0.108269643,0,0,0,0,0.001934814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001037044,0,0,0,0.00046302,0.001036533,0,0,0,0,0,0.000908168,0,0,0,0.000189812,0,0,0
CAM76,2000,0,12560629.5,0.012670993,0.000211322,0,0,0.35640904,0,0,0,0,0.000774167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006932219,0,0,0,0,0.001422784,0,0,0.002738359,0,0,0,0,0,0,0.00237899,0,0,0
CAM77,2000,0,12560629.5,0.015180827,0.000534089,0.000416794,0,0.345681327,0,0,0,0,0.002666973,0,0,0,0,0,0,0,0,0,0,0.001962236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009129387,0,0,0.001785793,0.000694706,5.32286281313154e-05,0,0,0.003882974,0,0,0,0,0,0.000134442,0.002033014,0,0,0
CAM78,2000,0,12560629.5,0.016227175,0.000148148,0,0,0.222686293,0,0,0,0,0.001400649,0,0,0,0,0,0,0,0,0,0,0.001569905,0,0,0,0,0.000537049,0,0,0,0,0,0,0,0,0,0.005193888,0,0,0.00079625,0.002847308,0,0,0,0.003831508,0,0,0,0,0,0.000983254,0,0,0,0
CAM79,2000,0,12560629.5,0.020890555,0.000446976,0.001496289,0.004758183,0.010707868,0,0,0,0,0.003932777,0,0,0,0,0,0,0,0,0,0,0.00807135,0.001089657,0,0,0,0,0,0.001640807,0,0.000766265,0,0,0,0,0,0.001678318,0,0,9.91152396739555e-05,0,0,0,0,0.001669553,0,0,0,0.00125183,0,0,0.001734301,0,0,0
CAM80,2000,0,12560629.5,0.016629639,0.000230767,0.002084018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM81,2000,0,12560629.5,0.014368728,0.000230767,0.000777463,0,0,0,0,0,0,0.001006947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM82,2000,0,12560629.5,0.020418682,0.000491202,0.001709596,0.00455301,0.009702366,0,0,0,0,0.004903734,0,0,0,0,0,0,0,0,0,0,0.001133421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429841,0,0,0,0.000271484,0,0,0,0.00039274,0,0,0,0,0,0,0.000337074,0,0,0
CAM83,2000,0,12560629.5,0.015823113,0.000106052,0.000218691,0,0.196695897,0,0,0,0,0.002121781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM86,2000,0,12560629.5,0.037868106,0.003177729,0.000549938,0.004867121,0,0,0,0,0,0.00096618,0,0,0,0,0,0,0,0,0,0,0,0.000616249,0,0,0,0.000232683,0,0,0,0,0,0,0,0,0,0.001857866,0,0,0,0,0.002153774,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM87,2000,0,12560629.5,0.045760765,0.002595827,6.53443272360342e-05,0.004603078,0,0,0,0,0,0.002615522,0,0,0,0,0,0,0,0,0,0,0,0.000616249,0,0,0,0.000352307,0,0,0,0,0,0,0,0,0,0.003136016,0,0,0,0,0.003770655,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM88,2000,0,12560629.5,0.041380373,0.002597607,0,0.007329351,0.052410642,0,0,0,0,0.002141996,0,0,0,0,0,0,0,0,0,0,0.00168759,0,0,0,0,0.000173064,0.000855885,0,0,0,0,0,0,0,0,0.002236319,0,0,0.000384773,0,0.002020828,0,0,0,0,0,0,0.000729923,0,0.000145072,0,0,0,0
CAM89,2000,0,12560629.5,0.038457255,0.001257981,0.0012151,0.004363847,0,0,0,0,0,0.006453479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000980595,0,0,0,0.000355966,0.000980182,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM90,2000,0,12560629.5,0.003438992,0.000623737,0,0,0.510632996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002312682,0,0,0,0,0.002312733,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM91,2000,0,12560629.5,0.002725951,0.000388134,0,0,0.337344385,0,0,0,0,0.00329409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000519702,0,0,0.000423374,0,0,0,0,0,0,0.005280777,0,0,0.000648615,0,0.002891705,0,0,0.001459748,0,0,0,0,0,0,0,0,0,0
CAM92,2000,0,12560629.5,0.001799206,0.000493566,0,0,0.611073709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001058746,0,0,0,0,0.001056608,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM93,2000,0,12560629.5,0.008991107,1.54703200164132e-05,0.002123661,0,0.282488197,0,0,0,0,0.000634826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001978763,0,0,0,0,0.002082732,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM94,2000,0,12560629.5,0.007260426,0.000463941,0.000461167,0,0.476487499,0,0,0,0,0.001147351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003592055,0,0,0,0,0.003423792,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM95,2000,0,12560629.5,0.00578745,0.000136541,0.000339209,0,0.535437939,0,0,0,0,0.00194206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435683,0,0,0,0,0.004461098,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM96,2000,0,12560629.5,0.019732532,0.001431116,0,0.005484639,0.058722807,0,0,0,0,0.001016539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000305092,0,0,0,0,0,0,0,0,0,0.014549695,0,0,5.26929083481572e-06,0,0,0,0.004084948,0.003633021,0,0,0,0,0,0.000437957,0.000471965,0,0,0
CAM97,2000,0,12560629.5,0.025971677,0.003506533,0,0.010264572,0.110340736,0,0,0,0,0.004655672,0,0,0,0,0,0,0,0,0,0,0.002112555,0.001393173,0,0,0,0,0.000870924,0,0,0,0.00140529,0,0,0,0,0.005902121,0,0,0.000244027,0.000235134,0.000506338,0,0,0.004217682,0,0,0.000189498,0,0,0,0,0,0,0
CAM98,2000,0,12560629.5,0.019030807,0.001531617,0,0,0.135346798,0,0,0,0,0.00236437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434792,0,0,0,0,0,0,0,0,0,0.008850723,0,0,0.002059792,6.17649461491888e-05,0.001054575,0,0,0.004531266,0,0,0,0,0,0,0,0,0,0
CAM99,2000,0,12560629.5,0.018937299,0.00196476,0,0.00176496,0.240252667,0,0,0,0,0.004939662,0,0,0,0,0,0,0,0,0,0,0.001545285,0.00082713,0,0,0,0,0.001292231,0,0,0,0,0,0,0,0,0.005286842,0,0,0.000123295,5.32806029316675e-05,5.27247558650866e-05,0,0,0.003688148,0,0,0,0,0,0,0,0,0,0
CAM100,2000,0,12560629.5,0.033755168,0.001938615,0,0.004834431,0.079112831,0,0,0,0,0.00495321,0,0,0,0,0,0,0,0,0,0,0.001392111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192199,0,0,0,0.001377787,0,0,0,0.002113833,0,0,0,0,0,0,0,0,0,0
CAM26 B,2000,0,12560629.5,0.003872545,0.002806821,0,0,0,0,0,0,0,0.001243149,0,0,0,0,0,0,0,0,0,0,0.001448141,0,0,0,0,0,0,0,0,0,0,0,0,0.011353119,0,0.008862595,0,0,0.004869936,0,0,0,0,0.003521549,0,0,0,0,0,0,0,0,0,0
CAM85,2000,0,12560629.5,0.031377507,0.000499597,1.14007135077179e-06,0.004334922,0,0,0,0,0,0.002319275,0,0,0,0,0,0,0,0,0,0,0.001455514,0,0,0,0,0,0.001108299,0,0,0,0,0,0,0,0,0.003703832,0,0,5.44587462559418e-05,0.001644898,0.000543285,0,0,0.003671485,0,0,0,0,0,0,0.001811212,0,0,0
CAM56,2250,0,15897046.71,0.013953312,0.000350817,0,0,0.095687547,0,0,0,0,0.001018893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001829161,0,0,0,0,0.001827243,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM57,2250,0,15897046.71,0.011169375,1.04717964901057e-05,0,0,0.26213654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001519057,0,0,0,0,0.001370658,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM58,2250,0,15897046.71,0.013453712,0.000141292,0,0,0.288334403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM59,2250,0,15897046.71,0.011412254,8.37228505374924e-05,0,0,0.296281381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001909517,0,0,0,0,0.001493459,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM60,2250,0,15897046.71,0.012218948,6.19977686867772e-05,0,0,0.332512761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001980269,0,0,0,0,0.00138743,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM61,2250,0,15897046.71,0.015498095,0.000192719,0,0,0.171290943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM62,2250,0,15897046.71,0.011091608,0.000373513,0,0,0.148737557,0,0,0,0,0.00128883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000993051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM63,2250,0,15897046.71,0.008655422,0.000881132,0,0,0.272720238,0,0,0,0,0.000677075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003703628,0,0,0,0,0.001588432,0,0,0,0,0,0,0,0,0.000710025,0.000590957,0,0,0
CAM64,2250,0,15897046.71,0.016197343,0.000131681,0,0.000285798,0,0,0,0,0,0.003037698,0,0,0,0,0,0,0,0,0,0,0.001950109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004942822,0,0,0,0,0.00193956,0,0,0.00068214,0,0,0,0,0,0,0,0,0,0
CAM65,2250,0,15897046.71,0.006516925,0.000592197,0,0,0.22985075,0,0,0,0,0.002196444,0,0,0,0,0,0,0,0,0,0,0,0.000837137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343728,0,0,0,0,0.00354767,0,0,0.000639793,0,0,0,0.00024319,0,0,0,0,0,0
CAM66,2250,0,15897046.71,0.00642082,0.000568068,0,0.0018471,0.228937467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150425,0,0,0,0,0,0,0,0,0,0.001962664,0,0,0,0,0.001966625,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM67,2250,0,15897046.71,0.010951876,0.001247922,0,0.005046103,0.091172394,0,0,0,0,0.000503651,0,0,0,0,0,0,0,0,0,0.002166803,0,0,0,0,0,0.001389699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000290899,0,0,0,0
CAM68,2250,0,15897046.71,0.010898929,0.001467698,0,0.000471131,0.131204572,0,0,0,0,0.001007326,0,0,0,0,0,0,0,0,0,0.000553846,0,0,0,0,0,0.000679419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM69,2250,0,15897046.71,0.008913029,0.001567893,0,0,0.173789046,0,0,0,0,0.001007326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM70,2250,0,15897046.71,0.006784386,0.001882278,0,0.000365147,0.136056744,0,0,0,0,0.000571432,0,0,0,0,0,0,0,0,0,0.000553846,0,0,0,0,0,0.000679419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM71,2250,0,15897046.71,0.011639583,0.000529166,0,0.007676426,0.029633535,0,0,0,0,0.001007215,0,0,0,0,0,0,0,0,0,0.002166803,0,0,0,0,0,0.001528485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000290899,0,0,0,0
CAM72,2250,0,15897046.71,0.011116636,0.000409222,0,0.006879338,0.151511975,0,0,0,0,0.000503651,0,0,0,0,0,0,0,0,0,0.001612957,0,0,0,0,0,0.00099949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000290899,0,0,0,0
CAM73,2250,0,15897046.71,0.00311077,0.000490308,0,0.01186445,0.313146225,0,0,0,0,0.005844761,0,0,0,0,0,0,0,0,0,0,0.003078225,0.002298877,0,0,0,0.000368664,0,0,0,0,0,0,0,0,0,0.009036957,0,0,0,0.000423744,0.002355928,0,0,0.004277488,0,0,0.000382321,0,0,0.003817867,0,0,0,0
CAM74,2250,0,15897046.71,0.003796281,0.000509093,0,0.009905069,0.412543702,0,0,0,0,0.004201638,0,0,0,0,0,0,0,0,0,0,0.00475794,0.005499458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017888723,0,0,0,0.000423744,0.002131664,0,0,0.008989842,0,0,0,0.000309128,0,0.003320664,0,0,0,0
CAM1,2250,0,15897046.71,0.021364924,0.000905968,0,0,0,0,0,0,0,0.000523912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189751,0,0,0,0,0,0,0,0.010456275,0,0.005340143,0,0,0.000714335,0,0.000808412,0,0,0.002429897,0,0,0,0,0,0,0.000660614,0,0,0
CAM2,2250,0,15897046.71,0.031345493,0.001264635,0,0,0,0,0,0,0,0.00332358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006699597,0,0,0.001379793,0,0,0,0,0.004137471,0,0,0,0.000178509,0,0,0.000570101,0,0,0
CAM3,2250,0,15897046.71,0.033413044,0.001412716,0,0,0,0,0,0,0,0.005114534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004916261,0,0,0.001379793,8.13654127879574e-06,0,0,0,0.003169089,0,0,0,0,0,0,0.000570101,0,0,0
CAM4,2250,0,15897046.71,0.032421519,0.001545879,0,0,0,0,0,0,0,0.004473769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002182896,0,0,0.001379793,0.000241474,0,0,0,0.001538369,0,0,0,0,0,0,0.000570101,0,0,0
